population,temperature,sire,dam,dam.sire,tray,block,residual,additive,nonadd,maternal,trait
LO-Cisco,9.0°C,54.19553797,498.5604511,96.12665117,0,0.000212427,1254.342227,216.7821519,384.5066047,444.3649131,ADD
LO-Cisco,9.0°C,86.43972751,509.5495273,74.57376796,2.459040336,0,1235.349576,345.75891,298.2950718,423.1097998,ADD
LO-Cisco,9.0°C,31.13620643,628.4066408,68.21808831,2.15E-07,6.108795287,1231.583092,124.5448257,272.8723533,597.2704344,ADD
LO-Cisco,9.0°C,46.15082719,545.0999918,79.97514039,0,34.0615265,1355.52177,184.6033088,319.9005615,498.9491646,ADD
LO-Cisco,9.0°C,23.20586664,601.0093429,67.75269643,0,38.7456893,1302.511616,92.82346655,271.0107857,577.8034763,ADD
LO-Cisco,9.0°C,32.43991016,571.8154364,73.53766775,0.014371799,13.47486918,1320.182695,129.7596406,294.150671,539.3755262,ADD
LO-Cisco,9.0°C,44.57046863,650.1472768,99.96075756,1.83E-06,0.00011184,1206.177257,178.2818745,399.8430302,605.5768081,ADD
LO-Cisco,9.0°C,81.27299188,554.4846096,43.06444816,0,15.19619109,1296.514805,325.0919675,172.2577926,473.2116177,ADD
LO-Cisco,9.0°C,53.95794685,610.3271295,80.85399833,20.54801049,2.194937832,1196.471582,215.8317874,323.4159933,556.3691826,ADD
LO-Cisco,9.0°C,12.37331724,537.5598072,97.7305233,8.311052693,0,1249.119748,49.49326897,390.9220932,525.18649,ADD
LO-Cisco,9.0°C,42.90187956,479.2315981,89.19372739,12.56429299,42.27709677,1262.122852,171.6075182,356.7749095,436.3297185,ADD
LO-Cisco,9.0°C,55.6080686,563.8410716,57.07655923,3.896738861,55.71280964,1275.355475,222.4322744,228.3062369,508.233003,ADD
LO-Cisco,9.0°C,24.27653857,517.5514989,111.9995404,13.45482224,6.44E-06,1240.88289,97.10615429,447.9981615,493.2749603,ADD
LO-Cisco,9.0°C,75.17460475,612.367996,48.66919239,0,3.07E-05,1154.056861,300.698419,194.6767696,537.1933913,ADD
LO-Cisco,9.0°C,58.55432136,574.717421,115.1986462,0,35.52696226,1310.444838,234.2172854,460.7945847,516.1630996,ADD
LO-Cisco,9.0°C,66.34599545,625.5905701,100.9207328,0,41.6567797,1219.944131,265.3839818,403.6829311,559.2445747,ADD
LO-Cisco,9.0°C,51.71504562,642.6655794,48.46801113,0,0.00140097,1231.077862,206.8601825,193.8720445,590.9505338,ADD
LO-Cisco,9.0°C,79.61295532,550.5164116,43.41991057,4.980935277,4.57E-07,1291.25256,318.4518213,173.6796423,470.9034562,ADD
LO-Cisco,9.0°C,95.68817136,521.4948336,52.83470491,0,0,1217.352499,382.7526855,211.3388196,425.8066623,ADD
LO-Cisco,9.0°C,93.85513561,568.2214627,68.85953971,11.93795706,22.86581706,1239.94064,375.4205425,275.4381588,474.3663271,ADD
LO-Cisco,9.0°C,74.38603084,623.5758757,47.28990024,3.419657738,0.000122853,1239.437017,297.5441234,189.159601,549.1898449,ADD
LO-Cisco,9.0°C,27.24447766,514.5233496,103.8407408,3.35E-07,1.48E-05,1254.980547,108.9779106,415.3629632,487.2788719,ADD
LO-Cisco,9.0°C,31.26210894,702.946436,108.0024181,13.08614242,2.05E-05,1247.980144,125.0484357,432.0096724,671.684327,ADD
LO-Cisco,9.0°C,54.2940198,666.8290318,60.91943481,4.503520201,0,1286.724779,217.1760792,243.6777392,612.535012,ADD
LO-Cisco,9.0°C,67.20468737,644.9016325,108.2049745,1.49E-06,0,1241.72299,268.8187495,432.819898,577.6969452,ADD
LO-Cisco,9.0°C,67.59888414,532.5452575,95.83223879,0.001987602,1.333843561,1295.439157,270.3955366,383.3289552,464.9463734,ADD
LO-Cisco,9.0°C,83.1270837,541.9141595,70.40235471,7.750220066,6.79E-07,1286.347422,332.5083348,281.6094188,458.7870758,ADD
LO-Cisco,9.0°C,73.23996043,539.0117719,103.6757578,3.150035252,20.33125146,1296.434884,292.9598417,414.7030313,465.7718114,ADD
LO-Cisco,9.0°C,51.69358396,665.2415605,54.25447099,25.7902242,0,1255.490246,206.7743359,217.0178839,613.5479765,ADD
LO-Cisco,9.0°C,57.678206,644.0507876,90.71912685,18.4261196,18.40115271,1191.071306,230.712824,362.8765074,586.3725816,ADD
LO-Cisco,9.0°C,74.82444499,551.4205468,154.9492751,4.928488096,41.59629357,1206.163363,299.2977799,619.7971005,476.5961018,ADD
LO-Cisco,9.0°C,85.962583,585.488003,53.93307996,7.867183523,46.6608676,1194.011396,343.850332,215.7323198,499.52542,ADD
LO-Cisco,9.0°C,114.7151549,542.476782,58.93007425,0,42.62419206,1328.258384,458.8606196,235.720297,427.7616271,ADD
LO-Cisco,9.0°C,88.14477776,581.1224665,95.79761143,13.56638625,57.39405691,1219.452854,352.5791111,383.1904457,492.9776887,ADD
LO-Cisco,9.0°C,74.62747997,577.514816,40.75528527,16.70494756,6.47E-06,1201.957058,298.5099199,163.0211411,502.887336,ADD
LO-Cisco,9.0°C,56.18235071,540.6374534,137.3551439,7.25E-07,46.89867754,1262.65858,224.7294028,549.4205757,484.4551027,ADD
LO-Cisco,9.0°C,51.17927721,598.9557458,86.48710342,0,12.25233387,1260.93187,204.7171088,345.9484137,547.7764686,ADD
LO-Cisco,9.0°C,67.52719086,565.8354825,54.09270913,11.10183397,4.53E-05,1209.27069,270.1087634,216.3708365,498.3082916,ADD
LO-Cisco,9.0°C,88.20990306,624.2458805,67.31103281,0,7.823270048,1226.037984,352.8396123,269.2441312,536.0359774,ADD
LO-Cisco,9.0°C,75.62889513,508.1310521,74.19294533,24.99545357,46.41418378,1304.620746,302.5155805,296.7717813,432.502157,ADD
LO-Cisco,9.0°C,75.52260343,598.0156652,61.56802892,14.78086829,39.58018279,1254.009442,302.0904137,246.2721157,522.4930617,ADD
LO-Cisco,9.0°C,73.94825303,700.6049124,56.90968023,0.000218142,6.74E-05,1279.079806,295.7930121,227.6387209,626.6566594,ADD
LO-Cisco,9.0°C,67.41185113,745.4158983,51.4732348,8.661155414,0,1135.975675,269.6474045,205.8929392,678.0040472,ADD
LO-Cisco,9.0°C,57.52980545,514.3084587,48.57410321,11.292167,45.57645301,1275.691027,230.1192218,194.2964128,456.7786532,ADD
LO-Cisco,9.0°C,63.88381512,620.5373096,51.88965808,0,36.4527831,1214.028809,255.5352605,207.5586323,556.6534945,ADD
LO-Cisco,9.0°C,58.56207332,526.893375,96.71446667,0,88.79174066,1231.980894,234.2482933,386.8578667,468.3313016,ADD
LO-Cisco,9.0°C,64.57813431,564.1464677,39.43509736,2.741703978,5.933191844,1257.795947,258.3125372,157.7403894,499.5683333,ADD
LO-Cisco,9.0°C,81.37626516,626.8490845,51.22065202,0,0,1257.860419,325.5050606,204.8826081,545.4728194,ADD
LO-Cisco,9.0°C,44.07101644,627.77312,77.65799305,0,0.000998617,1223.790381,176.2840657,310.6319722,583.7021036,ADD
LO-Cisco,9.0°C,74.75626869,523.9947686,41.97950504,26.99427433,2.29E-05,1198.603637,299.0250748,167.9180202,449.2384999,ADD
LO-Cisco,9.0°C,71.16480821,588.7942492,90.96314341,12.32172833,0,1223.265883,284.6592328,363.8525737,517.629441,ADD
LO-Cisco,9.0°C,73.12045455,619.8991626,62.19302249,4.70E-07,33.6333206,1277.431327,292.4818182,248.7720899,546.778708,ADD
LO-Cisco,9.0°C,72.98760415,639.6859603,78.89342609,5.568134955,0,1243.260776,291.9504166,315.5737043,566.6983561,ADD
LO-Cisco,9.0°C,38.97403258,482.3422212,139.4434318,20.90070367,4.00E-06,1202.831016,155.8961303,557.7737273,443.3681886,ADD
LO-Cisco,9.0°C,83.40907801,540.2191957,78.60315086,13.37403009,25.43111283,1294.168574,333.636312,314.4126034,456.8101177,ADD
LO-Cisco,9.0°C,68.68546688,557.5782768,72.66465767,0,92.57289421,1210.838425,274.7418675,290.6586307,488.8928099,ADD
LO-Cisco,9.0°C,58.83271501,593.327865,71.32671166,7.386657465,9.24E-05,1242.625132,235.33086,285.3068466,534.49515,ADD
LO-Cisco,9.0°C,95.20291184,565.4642885,56.69658402,16.26888194,17.30814794,1342.665776,380.8116474,226.7863361,470.2613767,ADD
LO-Cisco,9.0°C,54.08631425,557.7142473,86.87696191,9.441797996,0.000130803,1307.901976,216.345257,347.5078476,503.627933,ADD
LO-Cisco,9.0°C,51.78020445,583.1551156,85.47595715,13.68308042,2.79E-06,1222.464538,207.1208178,341.9038286,531.3749112,ADD
LO-Cisco,9.0°C,28.40610662,523.7497242,142.8084883,0,0.003999348,1285.951684,113.6244265,571.2339532,495.3436176,ADD
LO-Cisco,9.0°C,81.44844188,455.790367,107.833172,12.36995236,105.1612647,1215.162168,325.7937675,431.3326879,374.3419251,ADD
LO-Cisco,9.0°C,70.48842319,548.0481476,94.82717526,0,0,1258.398059,281.9536927,379.3087011,477.5597245,ADD
LO-Cisco,9.0°C,53.02908214,576.1532015,87.3010688,3.599733259,9.095086591,1258.747567,212.1163285,349.2042752,523.1241193,ADD
LO-Cisco,9.0°C,73.66276978,538.4807898,26.57071034,0,0.004367927,1276.953101,294.6510791,106.2828414,464.81802,ADD
LO-Cisco,9.0°C,77.80681955,528.3715881,70.9889221,1.48E-07,7.24E-06,1221.041049,311.2272782,283.9556884,450.5647686,ADD
LO-Cisco,9.0°C,84.84217598,543.092121,62.40269868,0,10.34417483,1311.672996,339.3687039,249.6107947,458.249945,ADD
LO-Cisco,9.0°C,63.33757552,527.601194,52.66366142,6.11E-07,23.10238507,1307.181479,253.3503021,210.6546457,464.2636185,ADD
LO-Cisco,9.0°C,55.51745564,529.1982732,82.27131539,0,72.79522162,1301.598215,222.0698226,329.0852616,473.6808175,ADD
LO-Cisco,9.0°C,91.22552752,639.424049,62.56617715,2.061397392,9.89E-05,1245.078764,364.9021101,250.2647086,548.1985214,ADD
LO-Cisco,9.0°C,39.56684918,621.0929705,51.1328088,0,43.77435831,1239.959777,158.2673967,204.5312352,581.5261213,ADD
LO-Cisco,9.0°C,92.57360583,537.2991223,53.0196728,14.32325156,0.000213965,1258.463643,370.2944233,212.0786912,444.7255165,ADD
LO-Cisco,9.0°C,63.87610419,546.1016693,59.99202974,5.986386621,44.76150588,1240.212969,255.5044167,239.968119,482.2255651,ADD
LO-Cisco,9.0°C,37.59975414,642.6997033,59.59034923,0,1.35E-05,1250.126356,150.3990166,238.3613969,605.0999492,ADD
LO-Cisco,9.0°C,86.91499818,574.7615221,61.4510329,0,0,1211.003268,347.6599927,245.8041316,487.8465239,ADD
LO-Cisco,9.0°C,10.59246379,555.6836556,114.4675514,8.53E-07,114.0241179,1247.396301,42.36985516,457.8702055,545.0911918,ADD
LO-Cisco,9.0°C,43.29240111,608.0197433,100.1062343,15.9412692,92.53039063,1281.148957,173.1696044,400.4249373,564.7273422,ADD
LO-Cisco,9.0°C,27.88025115,449.2813645,124.4584255,0,75.55904084,1247.413333,111.5210046,497.8337022,421.4011134,ADD
LO-Cisco,9.0°C,48.63744864,538.3821486,91.25052099,8.31727707,49.04642867,1272.322902,194.5497946,365.002084,489.7447,ADD
LO-Cisco,9.0°C,40.74147338,575.1166269,95.355798,4.53E-05,24.78224041,1388.825302,162.9658935,381.423192,534.3751535,ADD
LO-Cisco,9.0°C,49.64641021,593.3209107,65.33042859,8.252907908,6.94E-05,1184.046152,198.5856408,261.3217144,543.6745005,ADD
LO-Cisco,9.0°C,17.29662188,607.9130444,95.1039667,9.354570946,0,1232.839128,69.1864875,380.4158668,590.6164225,ADD
LO-Cisco,9.0°C,52.21506809,620.7114159,60.25598339,4.140521273,2.85E-05,1281.237883,208.8602724,241.0239335,568.4963478,ADD
LO-Cisco,9.0°C,65.10892091,611.4070551,75.37879564,33.04523585,0.000846898,1218.586362,260.4356836,301.5151825,546.2981342,ADD
LO-Cisco,9.0°C,53.0524015,535.0539626,135.9589197,1.824671172,1.45E-05,1228.517442,212.209606,543.8356788,482.0015611,ADD
LO-Cisco,9.0°C,76.39507746,563.3701717,33.87248192,0,0.012802442,1310.613851,305.5803098,135.4899277,486.9750942,ADD
LO-Cisco,9.0°C,62.86329991,648.8650843,43.1705134,8.949370867,0,1363.590966,251.4531996,172.6820536,586.0017844,ADD
LO-Cisco,9.0°C,13.14194392,647.8212722,63.22284773,13.57146368,33.46245415,1309.081357,52.56777567,252.8913909,634.6793283,ADD
LO-Cisco,9.0°C,53.96336196,648.9391047,73.34828705,0,0,1235.298969,215.8534479,293.3931482,594.9757427,ADD
LO-Cisco,9.0°C,51.69967985,579.7556479,77.27727004,11.50581159,0.000875967,1310.756719,206.7987194,309.1090802,528.0559681,ADD
LO-Cisco,9.0°C,68.72733718,593.0632008,26.01233181,0,1.28E-06,1288.153036,274.9093487,104.0493273,524.3358636,ADD
LO-Cisco,9.0°C,60.84897709,603.7055564,79.06495406,0,54.71134308,1260.279458,243.3959083,316.2598163,542.8565793,ADD
LO-Cisco,9.0°C,53.2011381,601.7211629,58.04197695,1.56E-06,7.19E-06,1292.306435,212.8045524,232.1679078,548.5200248,ADD
LO-Cisco,9.0°C,76.12549233,543.6625011,70.15627833,6.57E-07,14.21552694,1247.313261,304.5019693,280.6251133,467.5370088,ADD
LO-Cisco,9.0°C,66.89107927,663.5643635,97.21457073,0,16.2432876,1174.274837,267.5643171,388.8582829,596.6732842,ADD
LO-Cisco,9.0°C,49.50098575,638.083096,79.63129847,10.3709887,14.63242476,1290.390091,198.003943,318.5251939,588.5821102,ADD
LO-Cisco,9.0°C,60.15504193,621.9070422,126.5252651,12.01798576,21.49731113,1265.339638,240.6201677,506.1010605,561.7520003,ADD
LO-Cisco,9.0°C,89.15661221,623.8072397,58.78817429,3.46584424,3.60E-07,1243.31892,356.6264488,235.1526972,534.6506275,ADD
LO-Cisco,9.0°C,70.35355852,625.7582894,42.77738472,0,0,1288.808893,281.4142341,171.1095389,555.4047308,ADD
LO-Cisco,9.0°C,29.19757116,623.4902427,79.51879059,0,12.94098791,1257.193756,116.7902846,318.0751624,594.2926715,ADD
LO-Cisco,9.0°C,62.57037584,598.13404,89.96358477,13.6479457,2.15E-06,1252.392314,250.2815034,359.8543391,535.5636641,ADD
LO-Cisco,9.0°C,46.07654197,617.2709651,70.73188835,6.29E-06,44.43100883,1228.231148,184.3061679,282.9275534,571.1944231,ADD
LO-Cisco,9.0°C,76.24709228,643.9886054,82.63123164,1.07E-05,2.861220669,1255.699487,304.9883691,330.5249265,567.7415131,ADD
LO-Cisco,9.0°C,62.16447476,549.7691638,82.33410265,0,57.47756691,1255.1165,248.657899,329.3364106,487.6046891,ADD
LO-Cisco,9.0°C,119.6508274,661.7612598,66.79978438,0,7.621099201,1189.644481,478.6033094,267.1991375,542.1104325,ADD
LO-Cisco,9.0°C,81.05256411,641.5940505,52.72912816,15.30482554,1.617307758,1290.956051,324.2102564,210.9165127,560.5414864,ADD
LO-Cisco,9.0°C,64.08713317,618.7837936,79.01974548,0,30.4218987,1253.856742,256.3485327,316.0789819,554.6966605,ADD
LO-Cisco,9.0°C,27.55389662,643.7985247,110.3202272,18.85317094,48.84918771,1218.238187,110.2155865,441.2809089,616.244628,ADD
LO-Cisco,9.0°C,22.88923373,541.0661772,95.05804748,0,86.49979163,1251.502957,91.55693493,380.2321899,518.1769435,ADD
LO-Cisco,9.0°C,86.49054553,522.8816927,49.65185978,0,78.4014572,1295.929469,345.9621821,198.6074391,436.3911472,ADD
LO-Cisco,9.0°C,44.62925983,592.3507508,40.62242789,13.97350054,0.002160574,1277.504535,178.5170393,162.4897116,547.721491,ADD
LO-Cisco,9.0°C,76.0886499,523.0604211,95.21635836,1.70E-07,21.17030793,1227.159142,304.3545996,380.8654334,446.9717712,ADD
LO-Cisco,9.0°C,66.25556907,600.6729214,52.63283353,23.69552105,61.09224325,1206.762522,265.0222763,210.5313341,534.4173523,ADD
LO-Cisco,9.0°C,44.18952236,576.7226229,99.22777601,15.65016231,19.95760265,1225.444386,176.7580894,396.9111041,532.5331005,ADD
LO-Cisco,9.0°C,84.31233103,498.3922666,34.72258674,6.830359124,2.38E-05,1295.650882,337.2493241,138.890347,414.0799356,ADD
LO-Cisco,9.0°C,37.82410888,665.4303735,82.20428917,0,0,1256.895298,151.2964355,328.8171567,627.6062646,ADD
LO-Cisco,9.0°C,52.27562831,522.4583394,92.26540728,1.87E-05,57.23314724,1277.654048,209.1025132,369.0616291,470.1827111,ADD
LO-Cisco,9.0°C,81.45984767,545.2721778,94.74612635,0,3.206237086,1299.751184,325.8393907,378.9845054,463.8123302,ADD
LO-Cisco,9.0°C,58.11433155,618.6514739,57.86861844,5.360046265,55.34749118,1306.671625,232.4573262,231.4744738,560.5371424,ADD
LO-Cisco,9.0°C,39.49393332,559.6439576,145.0717353,2.702724169,0,1238.082265,157.9757333,580.2869413,520.1500243,ADD
LO-Cisco,9.0°C,15.35748009,749.7958727,75.9752844,0,39.98044826,1271.026263,61.42992034,303.9011376,734.4383927,ADD
LO-Cisco,9.0°C,67.29270365,571.385945,119.3909248,0,6.276041554,1237.135074,269.1708146,477.5636992,504.0932414,ADD
LO-Cisco,9.0°C,42.69088275,522.0925595,77.52519019,1.70E-06,0,1288.163351,170.763531,310.1007607,479.4016767,ADD
LO-Cisco,9.0°C,112.7567103,609.6993317,51.02734819,0,5.08E-06,1276.919824,451.0268413,204.1093927,496.9426214,ADD
LO-Cisco,9.0°C,78.20151482,555.8297448,76.51554129,1.009662447,9.57E-05,1284.510389,312.8060593,306.0621651,477.6282299,ADD
LO-Cisco,9.0°C,29.8067942,624.7354384,113.4454941,0,0.000504338,1233.73194,119.2271768,453.7819762,594.9286442,ADD
LO-Cisco,9.0°C,35.83897935,703.0672555,92.81872944,0,8.65E-05,1171.412187,143.3559174,371.2749178,667.2282762,ADD
LO-Cisco,9.0°C,35.77613596,499.6180716,155.1300604,1.42E-06,13.62376667,1230.529261,143.1045438,620.5202416,463.8419356,ADD
LO-Cisco,9.0°C,61.48840496,520.7983707,107.3052174,3.02E-05,0.001811024,1289.644617,245.9536199,429.2208694,459.3099658,ADD
LO-Cisco,9.0°C,55.06362595,572.9855202,65.12683778,0,44.0387218,1239.405696,220.2545038,260.5073511,517.9218942,ADD
LO-Cisco,9.0°C,29.34569869,542.6792046,94.21446888,0,3.62E-06,1258.066476,117.3827948,376.8578755,513.3335059,ADD
LO-Cisco,9.0°C,27.32376981,576.8430919,155.1457992,10.23770233,0,1271.549174,109.2950792,620.5831969,549.5193221,ADD
LO-Cisco,9.0°C,39.32774114,662.6997232,63.87460069,0.000148347,0.001535893,1190.417172,157.3109645,255.4984028,623.3719821,ADD
LO-Cisco,9.0°C,91.55678574,515.4071563,46.28289467,13.63587919,67.75069528,1295.567347,366.227143,185.1315787,423.8503705,ADD
LO-Cisco,9.0°C,60.02532105,613.0312033,87.85246798,0,32.95546801,1211.2513,240.1012842,351.4098719,553.0058823,ADD
LO-Cisco,9.0°C,79.78180113,466.655641,51.77653887,0,0,1354.483147,319.1272045,207.1061555,386.8738399,ADD
LO-Cisco,9.0°C,32.69589623,585.1190194,92.23985395,27.14092736,10.61128796,1326.862485,130.7835849,368.9594158,552.4231232,ADD
LO-Cisco,9.0°C,53.67040049,558.5014078,97.66207325,0,0.025836717,1246.25701,214.6816019,390.648293,504.8310073,ADD
LO-Cisco,9.0°C,97.44983834,551.9901354,59.82036874,4.794716635,59.90278436,1176.734255,389.7993534,239.2814749,454.540297,ADD
LO-Cisco,9.0°C,54.51126495,564.9660139,72.8661133,3.755857864,0.000303755,1256.213823,218.0450598,291.4644532,510.4547489,ADD
LO-Cisco,9.0°C,18.7233632,502.6985529,98.0569067,15.12724971,77.05668307,1239.980243,74.89345282,392.2276268,483.9751897,ADD
LO-Cisco,9.0°C,77.74147114,648.1758527,80.93648174,8.27E-06,43.12819159,1277.020192,310.9658846,323.745927,570.4343815,ADD
LO-Cisco,9.0°C,78.78842701,494.0577291,75.93493499,0,76.60870343,1214.44305,315.153708,303.7397399,415.2693021,ADD
LO-Cisco,9.0°C,36.97435047,712.0431925,65.05116062,0,0.001395334,1230.808905,147.8974019,260.2046425,675.068842,ADD
LO-Cisco,9.0°C,35.69787393,616.8944826,112.2954404,0.375625422,0,1283.828408,142.7914957,449.1817616,581.1966087,ADD
LO-Cisco,9.0°C,31.05105004,505.5888397,99.4430888,0,124.050689,1237.029225,124.2042002,397.7723552,474.5377897,ADD
LO-Cisco,9.0°C,84.40229956,684.7112173,36.95981754,8.035683173,0,1273.593888,337.6091982,147.8392702,600.3089177,ADD
LO-Cisco,9.0°C,80.59406188,518.8616646,59.75667451,8.763062155,0,1242.937492,322.3762475,239.026698,438.2676027,ADD
LO-Cisco,9.0°C,64.39672445,563.7311964,98.86935368,0.176151981,2.54967624,1244.328042,257.5868978,395.4774147,499.334472,ADD
LO-Cisco,9.0°C,90.36782658,586.0638565,46.28086586,1.415117533,0,1291.054081,361.4713063,185.1234634,495.6960299,ADD
LO-Cisco,9.0°C,58.56699478,537.2062439,102.8303979,0,98.39970978,1238.318629,234.2679791,411.3215917,478.6392491,ADD
LO-Cisco,9.0°C,131.5745501,603.1922192,57.06770027,1.391902833,0.000302379,1221.048808,526.2982002,228.2708011,471.6176692,ADD
LO-Cisco,9.0°C,40.54266905,570.5087962,42.27236102,0,17.52775931,1272.493617,162.1706762,169.0894441,529.9661272,ADD
LO-Cisco,9.0°C,47.12390617,674.3669991,86.60664581,1.56E-06,0,1307.930985,188.4956247,346.4265833,627.2430929,ADD
LO-Cisco,9.0°C,64.18549493,619.8199408,84.58392845,2.307664972,93.19228886,1181.850427,256.7419797,338.3357138,555.6344458,ADD
LO-Cisco,9.0°C,55.38896553,515.4146662,95.3562151,0,26.53597306,1336.335482,221.5558621,381.4248604,460.0257007,ADD
LO-Cisco,9.0°C,23.75623435,583.1623061,106.7672266,0,2.485235158,1280.999228,95.02493741,427.0689065,559.4060717,ADD
LO-Cisco,9.0°C,63.96632429,608.8427963,53.84623767,0,52.2058608,1244.566383,255.8652972,215.3849507,544.876472,ADD
LO-Cisco,9.0°C,52.9179823,603.6880219,80.31690082,0,38.53429362,1253.841226,211.6719292,321.2676033,550.7700396,ADD
LO-Cisco,9.0°C,44.1758184,587.6434642,67.01177986,13.87272801,1.24E-05,1307.95288,176.7032736,268.0471194,543.4676458,ADD
LO-Cisco,9.0°C,61.6292499,582.046582,78.14927046,0,54.68025134,1300.882119,246.5169996,312.5970818,520.4173321,ADD
LO-Cisco,9.0°C,79.23563142,603.7435509,89.60802769,0,3.468817441,1249.209942,316.9425257,358.4321108,524.5079195,ADD
LO-Cisco,9.0°C,55.50342852,591.946655,28.02058188,3.772362177,80.39194112,1288.380167,222.0137141,112.0823275,536.4432265,ADD
LO-Cisco,9.0°C,61.93241668,473.7686118,96.89919636,5.617935354,45.60103436,1316.778893,247.7296667,387.5967854,411.8361951,ADD
LO-Cisco,9.0°C,75.29558506,627.00056,44.28888362,0,0,1290.289929,301.1823403,177.1555345,551.7049749,ADD
LO-Cisco,9.0°C,69.30015224,496.2812864,117.0614205,8.40E-06,0,1305.969212,277.200609,468.2456819,426.9811342,ADD
LO-Cisco,9.0°C,50.88851558,660.350916,118.0666341,0,0,1255.322022,203.5540623,472.2665365,609.4624004,ADD
LO-Cisco,9.0°C,97.39034607,519.6444145,102.4654931,0,53.97666332,1215.725573,389.5613843,409.8619725,422.2540685,ADD
LO-Cisco,9.0°C,72.34736078,532.9472516,95.25865222,8.985260279,22.8705214,1248.6947,289.3894431,381.0346089,460.5998908,ADD
LO-Cisco,9.0°C,56.8471315,496.6406802,94.7398706,9.536213553,31.25423277,1262.104106,227.388526,378.9594824,439.7935487,ADD
LO-Cisco,9.0°C,72.81943027,467.7473862,74.28289541,0.523310451,8.363722171,1264.378494,291.2777211,297.1315816,394.9279559,ADD
LO-Cisco,9.0°C,43.75209841,572.1246656,77.27773133,11.13386227,27.24730692,1279.214964,175.0083937,309.1109253,528.3725671,ADD
LO-Cisco,9.0°C,68.78473638,597.2359195,56.78872567,10.56068841,25.19036339,1316.215059,275.1389455,227.1549027,528.4511831,ADD
LO-Cisco,9.0°C,101.1530857,682.1982148,79.55237307,0,0.00193378,1225.544866,404.6123426,318.2094923,581.0451291,ADD
LO-Cisco,9.0°C,91.17273715,622.9790748,34.0044632,19.70570816,1.303224712,1271.430124,364.6909486,136.0178528,531.8063376,ADD
LO-Cisco,9.0°C,47.7025576,542.7091192,72.66734891,10.17465764,7.445076828,1300.644676,190.8102304,290.6693957,495.0065616,ADD
LO-Cisco,9.0°C,20.53181849,693.8208103,111.3940635,0,7.06E-05,1249.184772,82.12727394,445.576254,673.2889918,ADD
LO-Cisco,9.0°C,60.65330643,624.488722,169.5045643,0,8.73E-06,1295.437439,242.6132257,678.0182571,563.8354156,ADD
LO-Cisco,9.0°C,42.17171385,569.9368937,80.41309504,0,0,1203.747934,168.6868554,321.6523802,527.7651798,ADD
LO-Cisco,9.0°C,59.87088947,594.105909,46.25153504,0,48.75953025,1220.292341,239.4835579,185.0061401,534.2350195,ADD
LO-Cisco,9.0°C,60.27258533,560.420939,67.06857385,24.11514306,55.83015463,1308.325822,241.0903413,268.2742954,500.1483536,ADD
LO-Cisco,9.0°C,55.35939518,675.9978187,86.00414707,0,0,1277.717782,221.4375807,344.0165883,620.6384235,ADD
LO-Cisco,9.0°C,50.65462632,604.4873897,91.2180941,18.48406957,5.421644585,1228.32652,202.6185053,364.8723764,553.8327634,ADD
LO-Cisco,9.0°C,40.03438608,481.3340625,104.8257855,5.59E-07,77.96032231,1217.476922,160.1375443,419.3031419,441.2996764,ADD
LO-Cisco,9.0°C,68.16158798,435.6174503,43.23348409,26.52561001,13.02976158,1293.690041,272.6463519,172.9339364,367.4558623,ADD
LO-Cisco,9.0°C,54.11746252,624.8208098,77.00648199,0,6.834963303,1326.866532,216.4698501,308.025928,570.7033472,ADD
LO-Cisco,9.0°C,45.30261549,563.708309,121.6302099,0,0.04702362,1249.326499,181.210462,486.5208396,518.4056935,ADD
LO-Cisco,9.0°C,64.36657642,658.4406374,47.82485981,2.631039461,0.000190807,1214.579838,257.4663057,191.2994393,594.074061,ADD
LO-Cisco,9.0°C,82.05498727,564.3629183,99.54918273,0,0.000370414,1291.340192,328.2199491,398.1967309,482.307931,ADD
LO-Cisco,9.0°C,72.67208077,619.6136165,65.11990097,10.76709705,1.41E-05,1278.508154,290.6883231,260.4796039,546.9415357,ADD
LO-Cisco,9.0°C,72.38529463,530.5520031,89.98160125,24.03951049,0,1259.887617,289.5411785,359.926405,458.1667085,ADD
LO-Cisco,9.0°C,52.16866224,543.4543764,106.6501378,0,86.53704406,1193.46904,208.674649,426.6005513,491.2857142,ADD
LO-Cisco,9.0°C,46.99418946,547.4897486,91.1438529,0,0.000213563,1323.653857,187.9767579,364.5754116,500.4955591,ADD
LO-Cisco,9.0°C,48.22103885,551.1569444,59.58153455,17.36557432,16.04159301,1272.518646,192.8841554,238.3261382,502.9359055,ADD
LO-Cisco,9.0°C,59.55803128,650.3886063,86.42625261,20.67164871,0,1178.748968,238.2321251,345.7050104,590.830575,ADD
LO-Cisco,9.0°C,70.21438005,610.4753585,50.0697672,19.81710693,5.83E-05,1233.973427,280.8575202,200.2790688,540.2609784,ADD
LO-Cisco,9.0°C,70.70795843,625.1690576,76.05077355,2.048157713,6.94E-06,1264.888666,282.8318337,304.2030942,554.4610992,ADD
LO-Cisco,9.0°C,82.93143894,565.2627429,40.34581804,0.000322356,0.09045091,1299.72092,331.7257557,161.3832722,482.331304,ADD
LO-Cisco,9.0°C,72.38290797,630.5127802,52.83107222,0,43.14385044,1195.401951,289.5316319,211.3242889,558.1298723,ADD
LO-Cisco,9.0°C,79.41736774,565.95821,56.5927783,16.47316344,0,1320.443167,317.669471,226.3711132,486.5408423,ADD
