population,temperature,sire,dam,dam.sire,tray,block,residual,additive,nonadd,maternal,trait
LO-Cisco,7.0°C,2.878200245,27.45258207,1.206959877,0,0,24.07444446,11.51280098,4.827839507,24.57438183,dpf
LO-Cisco,7.0°C,3.668402147,28.23668678,0.648680152,0,5.42E-08,25.59476455,14.67360859,2.594720609,24.56828463,dpf
LO-Cisco,7.0°C,3.252700619,25.94155608,0.408878994,0,0,25.63354978,13.01080248,1.635515975,22.68885547,dpf
LO-Cisco,7.0°C,4.036067891,25.48746208,1.136186818,0.136820267,3.54E-08,24.3112779,16.14427157,4.544747273,21.45139418,dpf
LO-Cisco,7.0°C,2.947871046,25.14387946,0.859032179,0,1.35E-07,25.91961778,11.79148418,3.436128716,22.19600841,dpf
LO-Cisco,7.0°C,3.823755218,26.15426925,1.570169728,0.341953641,0,24.13901983,15.29502087,6.280678914,22.33051403,dpf
LO-Cisco,7.0°C,3.28977626,28.57016502,1.036233497,0,1.23E-07,25.01141974,13.15910504,4.144933989,25.28038876,dpf
LO-Cisco,7.0°C,3.806439707,28.68018311,1.065236494,0.396936652,2.65E-05,24.06705703,15.22575883,4.260945976,24.8737434,dpf
LO-Cisco,7.0°C,3.236223995,26.75483741,0.400874814,0,3.93E-08,24.80494133,12.94489598,1.603499256,23.51861342,dpf
LO-Cisco,7.0°C,3.910679968,25.01890919,1.196611598,0,3.21E-09,22.96591655,15.64271987,4.786446391,21.10822922,dpf
LO-Cisco,7.0°C,3.585709156,23.80006353,1.234901949,0,0,23.71734517,14.34283662,4.939607798,20.21435438,dpf
LO-Cisco,7.0°C,3.363538226,25.28549903,0.864588616,0.009428233,0,27.15872349,13.4541529,3.458354463,21.92196081,dpf
LO-Cisco,7.0°C,3.2161238,25.8908958,0.887625563,0.041305771,3.92E-07,24.87962914,12.8644952,3.550502254,22.674772,dpf
LO-Cisco,7.0°C,2.932572493,26.55536991,0.585527186,4.07E-09,0,25.97444045,11.73028997,2.342108744,23.62279742,dpf
LO-Cisco,7.0°C,3.534702738,24.8631994,0.562327988,2.15E-08,1.48E-07,25.66993192,14.13881095,2.24931195,21.32849666,dpf
LO-Cisco,7.0°C,2.804398277,25.44326873,0.363635705,0,9.20E-09,24.40555486,11.21759311,1.454542822,22.63887045,dpf
LO-Cisco,7.0°C,3.490915924,25.84343419,0.618853876,0,0.000954916,23.76017022,13.9636637,2.475415502,22.35251826,dpf
LO-Cisco,7.0°C,3.506056028,27.81339079,1.211538223,0,2.61E-08,24.51239605,14.02422411,4.846152892,24.30733476,dpf
LO-Cisco,7.0°C,2.781675626,26.32380633,1.377763589,0,0,24.61416681,11.1267025,5.511054357,23.5421307,dpf
LO-Cisco,7.0°C,3.062832364,27.57191739,1.511550648,5.15E-06,8.11E-06,24.30529018,12.25132946,6.046202591,24.50908503,dpf
LO-Cisco,7.0°C,3.273880553,25.61579514,0.917301982,0.049311039,0,23.75491102,13.09552221,3.66920793,22.34191459,dpf
LO-Cisco,7.0°C,3.010341509,25.53918477,0.884399854,0,2.29E-08,22.66755174,12.04136604,3.537599415,22.52884326,dpf
LO-Cisco,7.0°C,3.436894586,28.6293657,0.853029671,0,4.66E-06,24.05600386,13.74757834,3.412118683,25.19247111,dpf
LO-Cisco,7.0°C,2.532850962,28.04892284,0.885187892,2.83E-09,0,23.5669156,10.13140385,3.540751566,25.51607188,dpf
LO-Cisco,7.0°C,3.073741934,25.10596171,1.818717988,0.132573101,0,24.31497205,12.29496774,7.274871951,22.03221977,dpf
LO-Cisco,7.0°C,3.085294037,26.89540954,1.751579043,0.214439011,0,24.19060814,12.34117615,7.00631617,23.81011551,dpf
LO-Cisco,7.0°C,4.279640991,23.9931628,0.43591666,0.361508582,0,25.82451666,17.11856396,1.743666639,19.71352181,dpf
LO-Cisco,7.0°C,4.032515088,26.37382317,0.799192063,2.59E-06,5.59E-08,25.94920783,16.13006035,3.196768252,22.34130809,dpf
LO-Cisco,7.0°C,3.560331285,26.39065015,1.208563909,0,0,24.61172532,14.24132514,4.834255638,22.83031887,dpf
LO-Cisco,7.0°C,3.121239162,24.82732972,0.988421084,0,0,23.32196699,12.48495665,3.953684337,21.70609056,dpf
LO-Cisco,7.0°C,2.864276079,25.28446894,1.42401475,0.090951014,0,25.20606442,11.45710432,5.696058998,22.42019287,dpf
LO-Cisco,7.0°C,3.184715054,25.24332354,0.966866129,0,1.19E-06,24.96414362,12.73886022,3.867464515,22.05860848,dpf
LO-Cisco,7.0°C,3.474777904,25.18277653,1.540623414,0,0,25.30789991,13.89911162,6.162493655,21.70799862,dpf
LO-Cisco,7.0°C,3.388068244,26.24334701,1.035217748,9.57E-07,1.40E-06,24.61667024,13.55227297,4.140870993,22.85527877,dpf
LO-Cisco,7.0°C,4.208173956,26.2782183,1.036213745,0,3.51E-08,22.4258559,16.83269582,4.144854981,22.07004434,dpf
LO-Cisco,7.0°C,3.052632302,29.12585948,1.407966646,0,2.31E-06,24.14830706,12.21052921,5.631866583,26.07322718,dpf
LO-Cisco,7.0°C,3.315727014,27.43864321,1.333501775,0.175840999,4.91E-07,23.69565202,13.26290806,5.334007101,24.1229162,dpf
LO-Cisco,7.0°C,2.582898233,25.5136202,1.547151795,0.077555445,1.49E-06,25.35783659,10.33159293,6.18860718,22.93072197,dpf
LO-Cisco,7.0°C,4.767999142,25.43118727,1.321989148,0,8.61E-06,24.81671096,19.07199657,5.287956592,20.66318813,dpf
LO-Cisco,7.0°C,3.991027623,22.38737083,0.63974654,0,5.89E-07,24.41170588,15.96411049,2.558986161,18.3963432,dpf
LO-Cisco,7.0°C,3.703073574,26.49101789,1.799333983,0,3.53E-06,24.41326645,14.8122943,7.197335933,22.78794432,dpf
LO-Cisco,7.0°C,3.199466496,27.42023818,0.653742642,0,1.56E-06,25.66110898,12.79786598,2.614970566,24.22077168,dpf
LO-Cisco,7.0°C,3.387250066,27.95975664,1.684549317,0.107027595,1.74E-07,26.61328285,13.54900026,6.738197268,24.57250657,dpf
LO-Cisco,7.0°C,3.602783734,24.99469309,0.812093695,0.133209491,7.20E-05,24.20507077,14.41113494,3.248374779,21.39190935,dpf
LO-Cisco,7.0°C,3.2678866,26.08689034,0.687656459,1.56E-08,0,23.27307672,13.0715464,2.750625836,22.81900374,dpf
LO-Cisco,7.0°C,2.235656271,26.73493956,1.318214469,0,1.66E-06,23.74690367,8.942625083,5.272857875,24.49928329,dpf
LO-Cisco,7.0°C,4.078063109,24.685202,1.305840778,4.70E-08,0,22.68386074,16.31225243,5.223363111,20.60713889,dpf
LO-Cisco,7.0°C,3.276732803,28.01699229,0.904535592,0.436065349,0,22.84529841,13.10693121,3.618142368,24.74025949,dpf
LO-Cisco,7.0°C,2.545044947,26.97120263,1.082874578,0.116878487,1.06E-07,25.30754871,10.18017979,4.331498313,24.42615768,dpf
LO-Cisco,7.0°C,4.470875555,26.14559028,1.636026204,0,0,24.88354502,17.88350222,6.544104818,21.67471473,dpf
LO-Cisco,7.0°C,4.220974825,25.86700519,0.98947159,0,9.00E-09,26.23522497,16.8838993,3.95788636,21.64603036,dpf
LO-Cisco,7.0°C,3.014108503,25.193885,1.175837863,0,4.06E-06,26.94306,12.05643401,4.703351453,22.17977649,dpf
LO-Cisco,7.0°C,3.495920615,23.67469074,1.376827521,0,0,26.13772765,13.98368246,5.507310083,20.17877013,dpf
LO-Cisco,7.0°C,2.522865074,28.77276725,1.051548021,0.547443748,7.94E-06,23.8447525,10.0914603,4.206192083,26.24990218,dpf
LO-Cisco,7.0°C,4.134626429,24.58590148,0.737987851,0.210380481,0,24.58104253,16.53850572,2.951951404,20.45127505,dpf
LO-Cisco,7.0°C,3.013066349,27.21719218,1.427304116,0,7.09E-09,24.58105351,12.0522654,5.709216463,24.20412583,dpf
LO-Cisco,7.0°C,3.68587782,27.16606163,0.785760267,0.066602848,1.45E-07,24.45024637,14.74351128,3.143041067,23.48018381,dpf
LO-Cisco,7.0°C,3.144362634,28.93773737,0.816626649,0.357243054,0,24.841853,12.57745054,3.266506595,25.79337473,dpf
LO-Cisco,7.0°C,3.615377475,25.28432994,1.531500691,0.311769061,4.67E-06,23.45951247,14.4615099,6.126002765,21.66895247,dpf
LO-Cisco,7.0°C,3.616801499,25.99520508,0.432678778,0,0,23.83110703,14.467206,1.730715113,22.37840358,dpf
LO-Cisco,7.0°C,3.643564944,25.64626366,0.94941133,0.037695867,1.15E-07,23.47574405,14.57425978,3.797645321,22.00269871,dpf
LO-Cisco,7.0°C,2.808712413,26.04392182,1.003948591,0.021509314,0,22.79164944,11.23484965,4.015794364,23.2352094,dpf
LO-Cisco,7.0°C,3.235226865,26.16776941,1.433822578,0,8.34E-08,24.27824726,12.94090746,5.735290312,22.93254254,dpf
LO-Cisco,7.0°C,4.28363419,26.80427044,1.420985379,0,0,23.81834287,17.13453676,5.683941517,22.52063625,dpf
LO-Cisco,7.0°C,2.912104746,24.49982181,1.360546395,0.015488783,2.03E-07,23.41296315,11.64841898,5.442185581,21.58771706,dpf
LO-Cisco,7.0°C,3.303537274,26.6371659,1.208009983,0,0,26.12668443,13.21414909,4.832039933,23.33362863,dpf
LO-Cisco,7.0°C,2.369668216,25.84573931,1.128797687,0.036582885,0,23.61769948,9.478672862,4.515190747,23.4760711,dpf
LO-Cisco,7.0°C,2.995066197,27.34717243,0.944607994,0.603199005,1.06E-07,25.36937534,11.98026479,3.778431977,24.35210624,dpf
LO-Cisco,7.0°C,3.895518192,25.45576964,1.072386483,0.436829851,1.24E-07,22.92146316,15.58207277,4.289545931,21.56025145,dpf
LO-Cisco,7.0°C,3.838624491,24.83712803,1.261619863,0,9.72E-09,23.56999028,15.35449797,5.046479453,20.99850354,dpf
LO-Cisco,7.0°C,2.994742915,25.16774095,0.787043277,1.07E-08,0,23.54552001,11.97897166,3.148173107,22.17299804,dpf
LO-Cisco,7.0°C,3.666808319,24.72466128,1.097173597,0.023551728,1.92E-07,24.42577152,14.66723327,4.388694386,21.05785296,dpf
LO-Cisco,7.0°C,2.700107247,27.428496,1.171505344,0,6.78E-07,24.1761895,10.80042899,4.686021375,24.72838875,dpf
LO-Cisco,7.0°C,3.09211408,26.18397001,1.29337243,4.16E-09,1.10E-08,23.55815448,12.36845632,5.173489719,23.09185593,dpf
LO-Cisco,7.0°C,3.113619978,24.82644233,0.734133876,0.022684506,4.73E-05,23.68437187,12.45447991,2.936535506,21.71282235,dpf
LO-Cisco,7.0°C,3.073941139,25.87782457,0.876957192,0.102313868,8.96E-06,24.27218426,12.29576456,3.507828768,22.80388343,dpf
LO-Cisco,7.0°C,3.134389604,24.89255571,0.718227884,0,0,23.23985318,12.53755842,2.872911534,21.75816611,dpf
LO-Cisco,7.0°C,2.964106841,26.307447,0.84128245,0.100677601,5.94E-08,24.59778104,11.85642736,3.365129799,23.34334016,dpf
LO-Cisco,7.0°C,3.039985452,26.2321329,0.848800372,0,5.32E-07,24.66523888,12.15994181,3.395201489,23.19214744,dpf
LO-Cisco,7.0°C,3.345504834,26.08363012,1.834694073,0,3.27E-05,23.64116593,13.38201933,7.338776292,22.73812528,dpf
LO-Cisco,7.0°C,3.268308261,23.87320007,0.7928824,0.02316245,0,24.08917507,13.07323304,3.171529598,20.60489181,dpf
LO-Cisco,7.0°C,3.260715378,27.27468872,0.755878799,5.81E-08,4.81E-07,25.53544782,13.04286151,3.023515195,24.01397334,dpf
LO-Cisco,7.0°C,3.504989212,27.96163908,0.715137133,0,0,25.04538909,14.01995685,2.860548531,24.45664987,dpf
LO-Cisco,7.0°C,2.878675867,25.26807125,0.669624329,0.100695279,3.48E-09,22.1727345,11.51470347,2.678497316,22.38939538,dpf
LO-Cisco,7.0°C,3.622835177,29.12364293,1.022028978,0,1.48E-08,25.77323654,14.49134071,4.088115912,25.50080775,dpf
LO-Cisco,7.0°C,3.087389951,26.21399935,1.346657608,0.072528002,0,26.01573145,12.34955981,5.386630431,23.1266094,dpf
LO-Cisco,7.0°C,3.314996018,26.48418119,0.535657985,0.714489569,2.55E-07,24.97967495,13.25998407,2.142631939,23.16918517,dpf
LO-Cisco,7.0°C,4.267590033,27.62264496,0.843205025,0.142418665,6.97E-08,25.48234078,17.07036013,3.372820099,23.35505492,dpf
LO-Cisco,7.0°C,3.68791014,29.8118912,0.462571996,0,1.46E-08,25.81374635,14.75164056,1.850287984,26.12398106,dpf
LO-Cisco,7.0°C,2.453777798,25.03110177,1.35062041,0.101631496,2.49E-08,23.92492735,9.815111194,5.402481638,22.57732397,dpf
LO-Cisco,7.0°C,2.338266439,25.38646421,1.170198644,0,1.77E-06,26.05106327,9.353065757,4.680794574,23.04819777,dpf
LO-Cisco,7.0°C,2.936865322,25.54388219,0.738757976,0,2.51E-08,23.5643299,11.74746129,2.955031903,22.60701687,dpf
LO-Cisco,7.0°C,3.254146531,25.68343801,0.861609323,0.397421537,1.14E-07,22.72148673,13.01658613,3.446437293,22.42929148,dpf
LO-Cisco,7.0°C,3.280241854,25.09265021,0.805785759,0.277028369,7.88E-06,23.10175474,13.12096742,3.223143035,21.81240835,dpf
LO-Cisco,7.0°C,4.331025345,24.05286362,0.59156208,0,1.63E-08,22.43209931,17.32410138,2.36624832,19.72183828,dpf
LO-Cisco,7.0°C,3.0529283,25.83799326,0.706254283,0,1.72E-06,24.58551899,12.2117132,2.825017132,22.78506496,dpf
LO-Cisco,7.0°C,2.812565498,25.75352455,1.432182134,9.35E-09,1.32E-07,23.02456039,11.25026199,5.728728535,22.94095906,dpf
LO-Cisco,7.0°C,3.577362829,23.81572824,0.691500108,0.105710943,2.28E-08,23.15123439,14.30945131,2.766000432,20.23836541,dpf
LO-Cisco,7.0°C,2.388422279,25.20706984,0.321408095,0.082196708,9.62E-08,22.94878069,9.553689117,1.285632378,22.81864756,dpf
LO-Cisco,7.0°C,3.99811113,27.98985256,1.029262879,0,8.35E-07,23.36596264,15.99244452,4.117051516,23.99174143,dpf
LO-Cisco,7.0°C,3.128347043,27.10861542,0.99155383,0.20467663,0,24.09024294,12.51338817,3.966215321,23.98026838,dpf
LO-Cisco,7.0°C,3.621823575,23.74286011,1.030321973,0,0,26.15844486,14.4872943,4.12128789,20.12103653,dpf
LO-Cisco,7.0°C,3.707584434,28.11397424,1.71674248,0.100111052,1.37E-07,23.8518152,14.83033774,6.86696992,24.40638981,dpf
LO-Cisco,7.0°C,2.511511591,24.78132374,0.530332954,0,0,23.49561055,10.04604636,2.121331815,22.26981214,dpf
LO-Cisco,7.0°C,3.812657744,25.4055155,1.075247699,0,5.89E-06,24.68060912,15.25063098,4.300990794,21.59285775,dpf
LO-Cisco,7.0°C,3.113290565,25.69082084,0.89936229,2.52E-07,0,23.79240197,12.45316226,3.597449159,22.57753028,dpf
LO-Cisco,7.0°C,2.87302049,26.74971622,1.521011121,0.243154284,1.72E-08,24.57142406,11.49208196,6.084044483,23.87669573,dpf
LO-Cisco,7.0°C,4.350532587,25.54702227,1.004389385,0,1.14E-08,22.97276178,17.40213035,4.017557541,21.19648968,dpf
LO-Cisco,7.0°C,2.871191606,27.9138855,0.971020393,0.126502821,1.54E-08,24.92687294,11.48476643,3.884081572,25.04269389,dpf
LO-Cisco,7.0°C,2.725282572,26.92775936,1.21893444,0.062632985,1.96E-07,24.77771647,10.90113029,4.875737759,24.20247679,dpf
LO-Cisco,7.0°C,1.919142533,27.15688844,0.858910311,1.93E-08,0.000171845,23.00888868,7.676570134,3.435641245,25.23774591,dpf
LO-Cisco,7.0°C,3.092375967,26.35075977,0.574960825,0.318855609,5.50E-11,24.2350073,12.36950387,2.299843302,23.2583838,dpf
LO-Cisco,7.0°C,3.350459643,26.2740508,0.266871792,5.66E-09,0,23.6417714,13.40183857,1.067487167,22.92359116,dpf
LO-Cisco,7.0°C,3.332376062,26.0896192,0.761002901,0,1.60E-07,25.16067069,13.32950425,3.044011604,22.75724313,dpf
LO-Cisco,7.0°C,3.453879333,25.15327798,2.062862975,0,5.01E-07,24.9582837,13.81551733,8.251451899,21.69939865,dpf
LO-Cisco,7.0°C,4.441694073,22.78506509,1.118056866,0,0,23.65661705,17.76677629,4.472227465,18.34337102,dpf
LO-Cisco,7.0°C,3.061157095,26.53881502,0.571445513,0.141757778,3.61E-06,25.69657615,12.24462838,2.285782053,23.47765792,dpf
LO-Cisco,7.0°C,2.753644321,26.72126921,1.052994798,0.370313711,0,23.01057889,11.01457728,4.211979191,23.96762489,dpf
LO-Cisco,7.0°C,3.327665952,27.02327858,2.001761366,0.158238946,0,24.3210787,13.31066381,8.007045463,23.69561263,dpf
LO-Cisco,7.0°C,3.713358645,25.90845371,0.707726933,0,6.69E-06,25.19439069,14.85343458,2.830907732,22.19509507,dpf
LO-Cisco,7.0°C,4.224805794,26.18607981,1.693577695,0,5.42E-05,23.7970787,16.89922318,6.77431078,21.96127402,dpf
LO-Cisco,7.0°C,4.095893261,26.84482869,1.057951581,0.175915913,1.23E-06,25.46885779,16.38357305,4.231806324,22.74893543,dpf
LO-Cisco,7.0°C,2.239874315,26.6713041,1.000005092,0,0,26.60681896,8.959497258,4.000020369,24.43142978,dpf
LO-Cisco,7.0°C,3.757566906,26.9687694,0.689769997,0.346603171,0,25.08489461,15.03026763,2.759079989,23.21120249,dpf
LO-Cisco,7.0°C,2.478573934,25.33184974,1.234828185,0.033059469,2.19E-06,25.20298504,9.914295736,4.939312742,22.8532758,dpf
LO-Cisco,7.0°C,3.057495864,27.03253027,1.188221283,0,0,24.87201496,12.22998346,4.752885132,23.97503441,dpf
LO-Cisco,7.0°C,4.060233238,27.15340962,0.481002094,0.067357065,0,23.9900651,16.24093295,1.924008376,23.09317638,dpf
LO-Cisco,7.0°C,3.374251931,29.33755971,1.019189845,0,0,23.85105146,13.49700772,4.076759381,25.96330778,dpf
LO-Cisco,7.0°C,3.004207301,25.43327931,0.582166796,0,1.40E-07,25.87085522,12.0168292,2.328667184,22.42907201,dpf
LO-Cisco,7.0°C,3.696651098,26.60092615,0.885076668,0,6.90E-07,24.61922423,14.78660439,3.540306674,22.90427505,dpf
LO-Cisco,7.0°C,3.193676351,30.85013016,1.002072704,0.235470817,0,25.01268268,12.77470541,4.008290818,27.65645381,dpf
LO-Cisco,7.0°C,2.789809285,25.42752629,0.816214141,0,1.23E-08,24.79730652,11.15923714,3.264856564,22.637717,dpf
LO-Cisco,7.0°C,3.668706245,24.53635779,1.149619574,0,8.87E-08,24.67329157,14.67482498,4.598478298,20.86765154,dpf
LO-Cisco,7.0°C,2.955396632,26.65641572,1.369828032,0,0,24.79376847,11.82158653,5.479312127,23.70101909,dpf
LO-Cisco,7.0°C,3.086025262,26.43292338,0.939051636,0.418282068,1.09E-08,24.25056803,12.34410105,3.756206543,23.34689812,dpf
LO-Cisco,7.0°C,3.307796802,25.78502077,1.335067952,0,2.12E-06,23.59706934,13.23118721,5.340271808,22.47722396,dpf
LO-Cisco,7.0°C,3.044715556,25.20737027,0.985886652,1.34E-07,0,24.30469808,12.17886222,3.943546609,22.16265471,dpf
LO-Cisco,7.0°C,3.863898683,26.30721477,1.095205197,4.18E-08,0,24.67694954,15.45559473,4.38082079,22.44331609,dpf
LO-Cisco,7.0°C,4.268199945,25.3366743,0.853615864,0.653893066,1.71E-06,25.27965806,17.07279978,3.414463455,21.06847436,dpf
LO-Cisco,7.0°C,2.787331187,25.47021657,0.588953843,0,0.000128494,23.9418046,11.14932475,2.355815373,22.68288539,dpf
LO-Cisco,7.0°C,4.120733952,24.15508193,0.984608071,0.034982818,8.32E-06,25.2715637,16.48293581,3.938432285,20.03434798,dpf
LO-Cisco,7.0°C,2.850646055,25.83692691,0.74653119,0.294741766,1.10E-07,23.30133549,11.40258422,2.98612476,22.98628086,dpf
LO-Cisco,7.0°C,3.306772778,26.82281375,0.801404804,0.219324423,0,23.69336339,13.22709111,3.205619216,23.51604097,dpf
LO-Cisco,7.0°C,3.191440525,27.04520162,1.318572819,0.072236813,2.62E-07,24.93435484,12.7657621,5.274291274,23.85376109,dpf
LO-Cisco,7.0°C,3.712675425,25.56630616,1.649716305,0.145312735,0,26.10438767,14.8507017,6.598865221,21.85363074,dpf
LO-Cisco,7.0°C,2.595023497,26.31669846,1.057096702,0.14024495,3.04E-12,25.43303602,10.38009399,4.228386806,23.72167497,dpf
LO-Cisco,7.0°C,3.157949647,25.36620615,0.202640868,0,0,24.09672808,12.63179859,0.810563474,22.2082565,dpf
LO-Cisco,7.0°C,3.054979846,24.44141535,0.479313896,0.506662524,0,23.53754441,12.21991938,1.917255584,21.3864355,dpf
LO-Cisco,7.0°C,2.833396679,23.97316941,0.907872401,0.205586433,2.91E-07,24.92909176,11.33358672,3.631489605,21.13977273,dpf
LO-Cisco,7.0°C,4.189025489,26.84405736,1.05020683,0,0,24.54365265,16.75610196,4.200827318,22.65503187,dpf
LO-Cisco,7.0°C,3.668690209,25.01341523,1.270126045,0.209946241,0,24.23204345,14.67476084,5.080504182,21.34472502,dpf
LO-Cisco,7.0°C,2.890406319,25.06101056,1.358713303,0.000839311,0,24.37235057,11.56162527,5.434853214,22.17060424,dpf
LO-Cisco,7.0°C,3.162316705,24.92471723,1.163991493,0.166138649,0,24.11762102,12.64926682,4.655965971,21.76240052,dpf
LO-Cisco,7.0°C,3.000357308,25.13830067,0.842252078,0.505976681,0,23.22673252,12.00142923,3.369008313,22.13794336,dpf
LO-Cisco,7.0°C,3.8938219,26.61463683,1.13106347,0.189050521,0,25.20512817,15.5752876,4.524253882,22.72081493,dpf
LO-Cisco,7.0°C,3.06178629,25.70881028,0.973201851,0.401747132,2.60E-07,24.79837542,12.24714516,3.892807405,22.64702399,dpf
LO-Cisco,7.0°C,4.218408747,27.31840059,1.171677507,0.206410493,3.42E-08,22.72739224,16.87363499,4.686710029,23.09999184,dpf
LO-Cisco,7.0°C,3.853730687,26.32148542,1.149809141,0.024790641,9.89E-08,24.22937142,15.41492275,4.599236563,22.46775473,dpf
LO-Cisco,7.0°C,4.137088041,29.50951066,1.115749483,0.30661162,0,25.20146829,16.54835216,4.462997932,25.37242262,dpf
LO-Cisco,7.0°C,3.16207995,26.71303315,1.037309148,0,5.76E-07,23.01850814,12.6483198,4.149236592,23.5509532,dpf
LO-Cisco,7.0°C,3.812833791,24.68758081,1.111455782,5.62E-09,2.94E-07,26.42212681,15.25133517,4.445823129,20.87474702,dpf
LO-Cisco,7.0°C,3.352154551,26.24919241,1.155761696,0.476659715,1.17E-05,26.53414023,13.4086182,4.623046785,22.89703786,dpf
LO-Cisco,7.0°C,3.140421482,27.31842759,1.277691008,1.13E-06,9.69E-07,25.29630318,12.56168593,5.110764032,24.1780061,dpf
LO-Cisco,7.0°C,3.68101964,26.27596538,0.928550247,0.029023453,1.02E-06,24.95871853,14.72407856,3.714200988,22.59494574,dpf
LO-Cisco,7.0°C,3.546598125,28.57257573,0.756291151,0.075799158,0,26.38856049,14.1863925,3.025164603,25.02597761,dpf
LO-Cisco,7.0°C,4.299246283,24.84559752,0.259157538,0.02370457,1.30E-07,23.96245942,17.19698513,1.036630151,20.54635124,dpf
LO-Cisco,7.0°C,3.895883889,26.42347454,0.944168258,0,3.55E-05,24.22728292,15.58353556,3.776673032,22.52759065,dpf
LO-Cisco,7.0°C,3.061215634,26.73543425,0.549846565,0,0,24.86623309,12.24486254,2.199386261,23.67421862,dpf
LO-Cisco,7.0°C,3.121962807,26.33001795,0.876255002,2.59E-06,0,25.40019144,12.48785123,3.505020008,23.20805515,dpf
LO-Cisco,7.0°C,2.980667756,26.69273683,1.196891105,0,0,23.29843264,11.92267103,4.787564422,23.71206907,dpf
LO-Cisco,7.0°C,3.732252621,27.0856503,0.621571057,0.212835855,3.34E-05,24.1132093,14.92901048,2.486284228,23.35339768,dpf
LO-Cisco,7.0°C,3.324137988,26.45513534,0.609211486,0,6.73E-06,24.63009993,13.29655195,2.436845942,23.13099735,dpf
LO-Cisco,7.0°C,3.539087258,24.50199449,0.497069503,0.106443907,0,22.36933929,14.15634903,1.988278014,20.96290723,dpf
LO-Cisco,7.0°C,3.943893031,27.25594605,0.98583246,0.1545881,6.95E-08,23.75358887,15.77557213,3.943329841,23.31205302,dpf
LO-Cisco,7.0°C,3.156041795,25.97845135,0.970932255,0,0,22.12179171,12.62416718,3.88372902,22.82240956,dpf
LO-Cisco,7.0°C,3.319140519,26.92982853,0.820016079,2.65E-09,0,23.47574171,13.27656208,3.280064315,23.61068801,dpf
LO-Cisco,7.0°C,2.935898697,27.87897584,0.75066214,0.017145366,2.22E-07,26.75744477,11.74359479,3.002648559,24.94307715,dpf
LO-Cisco,7.0°C,3.671138249,26.20258446,1.235080145,0,4.03E-06,26.00881612,14.684553,4.94032058,22.53144621,dpf
LO-Cisco,7.0°C,3.327542532,25.22660267,1.058495722,0,1.31E-06,24.82484634,13.31017013,4.23398289,21.89906013,dpf
LO-Cisco,7.0°C,4.165273932,26.53071268,0.532006734,0.189938422,9.43E-07,25.84119801,16.66109573,2.128026934,22.36543875,dpf
LO-Cisco,7.0°C,3.305831531,25.45638859,1.181857452,0.051747451,0,23.18966547,13.22332613,4.727429808,22.15055706,dpf
LO-Cisco,7.0°C,2.870926779,28.53803563,0.983123329,0.292532914,1.88E-06,25.90183706,11.48370712,3.932493317,25.66710885,dpf
LO-Cisco,7.0°C,3.203038611,26.20065043,1.115635443,0,8.43E-08,25.20171165,12.81215444,4.462541771,22.99761182,dpf
LO-Cisco,7.0°C,3.819171824,25.30331843,1.066027621,0,2.29E-07,24.78916468,15.2766873,4.264110483,21.48414661,dpf
LO-Cisco,7.0°C,3.505624997,27.90730073,1.632098087,3.45E-07,1.49E-06,23.36531768,14.02249999,6.528392348,24.40167573,dpf
LO-Cisco,7.0°C,2.761826798,25.48539513,0.331413722,0.191916334,1.22E-06,23.47230662,11.04730719,1.325654886,22.72356834,dpf
LO-Cisco,7.0°C,3.621120646,24.3812648,0.785320572,0,3.08E-09,24.35786142,14.48448258,3.141282286,20.76014416,dpf
LO-Cisco,7.0°C,2.87291928,27.15361816,0.576471859,0,1.88E-05,25.53548424,11.49167712,2.305887438,24.28069888,dpf
LO-Cisco,7.0°C,4.279467665,27.34829923,1.071633193,0.031781522,9.02E-07,22.84414857,17.11787066,4.286532774,23.06883156,dpf
LO-Cisco,7.0°C,3.488572853,25.25116506,0.72118433,0.165326588,9.14E-09,23.9441701,13.95429141,2.884737318,21.76259221,dpf
LO-Cisco,7.0°C,3.834650431,26.86577751,0.534234048,0,3.55E-08,25.45475669,15.33860173,2.136936193,23.03112708,dpf
LO-Cisco,7.0°C,3.308228789,29.34407292,0.548276687,3.72E-08,0,25.9662127,13.23291516,2.193106748,26.03584413,dpf
LO-Cisco,7.0°C,3.426301998,24.5992713,1.461504838,0,0,24.02491142,13.70520799,5.846019353,21.1729693,dpf
LO-Cisco,7.0°C,2.95368815,25.20163404,1.206859316,0,6.27E-06,23.27226268,11.8147526,4.827437265,22.24794589,dpf
LO-Cisco,7.0°C,2.96448987,24.52132651,1.130009166,0,1.33E-07,24.19780168,11.85795948,4.520036663,21.55683664,dpf
LO-Cisco,7.0°C,3.928367011,25.42842869,1.475301792,0.168022929,9.51E-07,23.37152169,15.71346804,5.901207166,21.50006168,dpf
LO-Cisco,7.0°C,2.791395173,25.07012284,1.481994502,1.34E-08,0,23.72594788,11.16558069,5.927978009,22.27872767,dpf
LO-Cisco,7.0°C,2.691451056,26.81966668,1.041712947,0.04647415,4.92E-09,22.18496167,10.76580422,4.166851787,24.12821563,dpf
LO-Cisco,7.0°C,3.152193637,25.47069156,1.176082212,0,2.83E-07,24.58290207,12.60877455,4.704328847,22.31849793,dpf
LO-Cisco,7.0°C,3.60458869,24.76001671,1.208261155,0,0,24.45245203,14.41835476,4.833044619,21.15542802,dpf
