population,temperature,sire,dam,dam.sire,tray,block,residual,additive,nonadd,maternal,trait
LO-Cisco,9.0°C,0.189030496,0.809044393,0.168396832,0.027561226,1.70E-06,3.289868134,0.756121984,0.673587327,0.620013897,survival
LO-Cisco,9.0°C,0.150346738,0.722357249,0.291399391,0.003484726,0,3.289868134,0.601386954,1.165597566,0.572010511,survival
LO-Cisco,9.0°C,0.302188061,0.556358541,0.246905159,0.050016048,5.43E-06,3.289868134,1.208752246,0.987620637,0.254170479,survival
LO-Cisco,9.0°C,0.117868985,0.804306128,0.319684226,0,0,3.289868134,0.471475938,1.278736905,0.686437143,survival
LO-Cisco,9.0°C,0.256927091,0.778204012,0.304261421,0.023616191,5.04E-06,3.289868134,1.027708365,1.217045684,0.521276921,survival
LO-Cisco,9.0°C,0.169511811,0.721285231,0.174716814,1.90E-07,9.64E-07,3.289868134,0.678047243,0.698867258,0.551773421,survival
LO-Cisco,9.0°C,0.142569177,0.925717129,0.120399289,0.004444718,1.41E-05,3.289868134,0.570276708,0.481597158,0.783147952,survival
LO-Cisco,9.0°C,0.319231965,0.81981031,0.183448296,0,0,3.289868134,1.276927858,0.733793182,0.500578345,survival
LO-Cisco,9.0°C,0.206636398,0.614667959,0.317097682,0,4.29E-11,3.289868134,0.826545591,1.268390729,0.408031561,survival
LO-Cisco,9.0°C,0.110163271,0.941672639,0.32155136,1.57E-07,2.12E-06,3.289868134,0.440653085,1.286205441,0.831509368,survival
LO-Cisco,9.0°C,0.387502208,0.936919211,0.430682584,1.99E-106,0,3.289868134,1.550008833,1.722730337,0.549417002,survival
LO-Cisco,9.0°C,0.288886071,0.82668043,0.186718612,0.046173265,1.91E-06,3.289868134,1.155544284,0.746874449,0.537794359,survival
LO-Cisco,9.0°C,0.173177706,0.958426184,0.345221207,0.002328234,1.55E-10,3.289868134,0.692710823,1.380884826,0.785248478,survival
LO-Cisco,9.0°C,0.188280706,0.724359232,0.193882998,0.029590895,0,3.289868134,0.753122822,0.775531991,0.536078526,survival
LO-Cisco,9.0°C,0.255916744,1.105168466,0.130412497,0.055448916,0,3.289868134,1.023666978,0.521649987,0.849251721,survival
LO-Cisco,9.0°C,0.282065274,0.859251761,0.26626365,0.011613263,3.26E-09,3.289868134,1.128261096,1.065054599,0.577186487,survival
LO-Cisco,9.0°C,0.331528676,0.691075921,0.124206628,0.019044086,3.39E-09,3.289868134,1.326114704,0.496826512,0.359547245,survival
LO-Cisco,9.0°C,0.41651482,0.732997102,0.296730842,0.009520499,7.34E-10,3.289868134,1.66605928,1.186923367,0.316482282,survival
LO-Cisco,9.0°C,0.286020481,0.675689931,0.314861926,0,0,3.289868134,1.144081925,1.259447705,0.38966945,survival
LO-Cisco,9.0°C,0.141821626,0.811610237,0.307860281,0.055472991,2.66E-06,3.289868134,0.567286504,1.231441124,0.669788611,survival
LO-Cisco,9.0°C,0.445961123,0.675288113,0.269244987,0.081730817,7.81E-08,3.289868134,1.783844492,1.076979949,0.22932699,survival
LO-Cisco,9.0°C,0.243419591,0.762565869,0.152890559,0,1.05E-10,3.289868134,0.973678362,0.611562236,0.519146278,survival
LO-Cisco,9.0°C,0.197896297,0.657813302,0.264278535,0.028605968,1.17E-10,3.289868134,0.791585187,1.057114141,0.459917005,survival
LO-Cisco,9.0°C,0.333620591,0.93814123,0.276378192,6.22E-07,3.79E-07,3.289868134,1.334482363,1.105512767,0.604520639,survival
LO-Cisco,9.0°C,0.138995462,0.761541951,0.293594505,0,0,3.289868134,0.555981848,1.17437802,0.622546489,survival
LO-Cisco,9.0°C,0.317265324,0.601225581,0.198845413,0.011162697,1.30E-10,3.289868134,1.269061296,0.795381652,0.283960257,survival
LO-Cisco,9.0°C,0.110574027,0.832754166,0.258720473,0,0,3.289868134,0.44229611,1.034881892,0.722180138,survival
LO-Cisco,9.0°C,0.226705954,0.785586249,0.182776918,7.91E-07,2.00E-07,3.289868134,0.906823815,0.73110767,0.558880295,survival
LO-Cisco,9.0°C,0.1759189,0.862275869,0.173674049,0,2.80E-09,3.289868134,0.703675601,0.694696194,0.686356968,survival
LO-Cisco,9.0°C,0.289173131,0.75483427,0.267025318,0,4.01E-09,3.289868134,1.156692525,1.068101272,0.465661139,survival
LO-Cisco,9.0°C,0.223732444,0.796786047,0.509084957,0.004927524,4.70E-10,3.289868134,0.894929774,2.036339827,0.573053603,survival
LO-Cisco,9.0°C,0.294138012,0.774351488,0.142622917,0.05537014,0,3.289868134,1.176552046,0.570491669,0.480213477,survival
LO-Cisco,9.0°C,0.234617971,0.816001737,0.142124797,0.047878538,1.23E-08,3.289868134,0.938471883,0.568499186,0.581383767,survival
LO-Cisco,9.0°C,0.270128478,0.953634876,0.268879929,0,0,3.289868134,1.08051391,1.075519715,0.683506399,survival
LO-Cisco,9.0°C,0.257502041,0.870321953,0.251185382,2.62E-10,3.57E-08,3.289868134,1.030008165,1.004741528,0.612819912,survival
LO-Cisco,9.0°C,0.238218859,0.818844466,0.198059076,0.106355324,2.23E-09,3.289868134,0.952875434,0.792236305,0.580625608,survival
LO-Cisco,9.0°C,0.145961688,0.612392609,0.269111573,0.061248451,7.96E-07,3.289868134,0.583846753,1.076446293,0.46643092,survival
LO-Cisco,9.0°C,0.217755617,0.826881357,0.065822692,0.164255534,0,3.289868134,0.871022468,0.263290767,0.60912574,survival
LO-Cisco,9.0°C,0.209682085,0.815072214,0.396586879,0,2.86E-10,3.289868134,0.838728339,1.586347516,0.605390129,survival
LO-Cisco,9.0°C,0.36895476,0.812329572,0.304335645,0,0,3.289868134,1.47581904,1.217342581,0.443374812,survival
LO-Cisco,9.0°C,0.197308228,0.806344276,0.30181421,2.28E-15,0,3.289868134,0.78923291,1.207256841,0.609036048,survival
LO-Cisco,9.0°C,0.235746464,0.812940866,0.436837714,1.39E-10,0,3.289868134,0.942985854,1.747350856,0.577194402,survival
LO-Cisco,9.0°C,0.109039395,0.705673582,0.388592183,8.89E-10,3.55E-10,3.289868134,0.436157581,1.554368732,0.596634187,survival
LO-Cisco,9.0°C,0.200492772,0.699349815,0.141717722,0.020041098,9.51E-10,3.289868134,0.80197109,0.566870889,0.498857042,survival
LO-Cisco,9.0°C,0.245250042,0.632805187,0.260145128,0.01589063,3.80E-09,3.289868134,0.981000166,1.04058051,0.387555146,survival
LO-Cisco,9.0°C,0.293840118,0.947543269,0.260189082,0.044810561,2.03E-06,3.289868134,1.175360473,1.04075633,0.653703151,survival
LO-Cisco,9.0°C,0.284469696,0.696326486,0.225872873,0,1.65E-10,3.289868134,1.137878785,0.903491492,0.41185679,survival
LO-Cisco,9.0°C,0.160215513,0.877047396,0.234508903,1.70E-07,1.02E-07,3.289868134,0.640862053,0.938035614,0.716831883,survival
LO-Cisco,9.0°C,0.530184542,1.039935222,0.423507455,0.050589915,1.73E-06,3.289868134,2.120738167,1.694029821,0.509750681,survival
LO-Cisco,9.0°C,0.180499853,0.579156065,0.353928067,0.032456156,3.31E-07,3.289868134,0.721999411,1.415712267,0.398656212,survival
LO-Cisco,9.0°C,0.267831808,1.076502307,0.212639973,0.004347841,3.69E-10,3.289868134,1.071327232,0.850559891,0.808670499,survival
LO-Cisco,9.0°C,0.271380384,0.700151789,0.173491542,0.074337032,1.62E-10,3.289868134,1.085521538,0.693966167,0.428771405,survival
LO-Cisco,9.0°C,0.166963542,0.75498422,4.77E-10,0.110493013,1.69E-09,3.289868134,0.667854168,1.91E-09,0.588020678,survival
LO-Cisco,9.0°C,0.178490982,0.798491044,0.224529345,0,0,3.289868134,0.713963927,0.898117382,0.620000062,survival
LO-Cisco,9.0°C,0.310195496,0.87156881,0.197669191,0,7.14E-10,3.289868134,1.240781984,0.790676764,0.561373314,survival
LO-Cisco,9.0°C,0.297314965,0.890018875,0.211843362,6.75E-10,2.00E-10,3.289868134,1.18925986,0.847373446,0.59270391,survival
LO-Cisco,9.0°C,0.34345189,0.661880754,0.145186717,0.016274103,2.56E-10,3.289868134,1.373807562,0.580746867,0.318428863,survival
LO-Cisco,9.0°C,0.228690756,0.861499217,0.149175865,3.43E-15,1.51E-10,3.289868134,0.914763023,0.59670346,0.632808461,survival
LO-Cisco,9.0°C,0.237359381,0.895499106,0.227982336,0,0,3.289868134,0.949437523,0.911929344,0.658139725,survival
LO-Cisco,9.0°C,0.287659758,0.775797861,0.296675716,0,2.14E-10,3.289868134,1.150639031,1.186702866,0.488138103,survival
LO-Cisco,9.0°C,0.236903714,0.783231615,0.271313074,0,0,3.289868134,0.947614855,1.085252296,0.546327901,survival
LO-Cisco,9.0°C,0.319070231,0.668265682,0.326257772,0,0,3.289868134,1.276280923,1.305031087,0.349195451,survival
LO-Cisco,9.0°C,0.20965044,0.626856452,0.375425547,0,3.09E-10,3.289868134,0.838601761,1.501702187,0.417206012,survival
LO-Cisco,9.0°C,0.168441114,0.956005606,0.294406736,2.81E-10,1.37E-09,3.289868134,0.673764454,1.177626944,0.787564492,survival
LO-Cisco,9.0°C,0.178839618,0.654025774,0.316836932,0.041769646,7.69E-07,3.289868134,0.715358471,1.267347728,0.475186156,survival
LO-Cisco,9.0°C,0.194888503,0.709986547,0.41267149,0.000148944,0,3.289868134,0.779554012,1.650685958,0.515098044,survival
LO-Cisco,9.0°C,0.182274042,0.678661804,0.178064844,0.017076448,0,3.289868134,0.729096167,0.712259375,0.496387762,survival
LO-Cisco,9.0°C,0.234627846,0.806600406,0.142273622,0.062413443,1.18E-06,3.289868134,0.938511383,0.569094488,0.57197256,survival
LO-Cisco,9.0°C,0.164173888,0.836865654,0.36699587,0,0,3.289868134,0.656695554,1.467983479,0.672691765,survival
LO-Cisco,9.0°C,0.237794817,0.837350105,0.339574638,0.022212788,1.81E-09,3.289868134,0.951179269,1.358298551,0.599555288,survival
LO-Cisco,9.0°C,0.324405847,0.504840892,0.298091809,3.90E-09,0,3.289868134,1.297623389,1.192367235,0.180435045,survival
LO-Cisco,9.0°C,0.147323623,0.723316342,0.385447618,0,2.15E-10,3.289868134,0.589294492,1.54179047,0.575992719,survival
LO-Cisco,9.0°C,0.219533471,0.656986096,0.109850908,0.114917488,2.17E-07,3.289868134,0.878133886,0.43940363,0.437452624,survival
LO-Cisco,9.0°C,0.398719017,0.719448678,0.694222626,0,1.35E-10,3.289868134,1.594876067,2.776890506,0.320729661,survival
LO-Cisco,9.0°C,0.319553959,0.913707031,0.136860801,0.032923887,7.24E-10,3.289868134,1.278215836,0.547443204,0.594153072,survival
LO-Cisco,9.0°C,0.237567587,0.653441822,0.078245544,0.190929733,0.076604341,3.289868134,0.950270347,0.312982177,0.415874235,survival
LO-Cisco,9.0°C,0.339953904,0.805246364,0.307385646,0.022546299,5.76E-10,3.289868134,1.359815617,1.229542584,0.46529246,survival
LO-Cisco,9.0°C,0.100009578,0.786323463,0.292207891,3.25E-07,3.44E-08,3.289868134,0.400038311,1.168831564,0.686313885,survival
LO-Cisco,9.0°C,0.252173646,0.818924508,0.181327537,1.38E-09,3.34E-08,3.289868134,1.008694585,0.725310147,0.566750862,survival
LO-Cisco,9.0°C,0.345622179,0.629023354,0.079590261,0,0,3.289868134,1.382488717,0.318361042,0.283401175,survival
LO-Cisco,9.0°C,0.139772048,0.839698997,0.228512235,0.053441475,1.69E-06,3.289868134,0.559088191,0.914048939,0.699926949,survival
LO-Cisco,9.0°C,0.164649738,0.801767383,0.400983208,0.023827481,1.82E-06,3.289868134,0.658598951,1.603932833,0.637117645,survival
LO-Cisco,9.0°C,0.284428282,0.775255474,0.288276276,1.71E-09,0.059635731,3.289868134,1.137713126,1.153105105,0.490827192,survival
LO-Cisco,9.0°C,0.412159609,0.702207903,0.208325772,0,0,3.289868134,1.648638435,0.833303088,0.290048294,survival
LO-Cisco,9.0°C,0.238389274,0.922974495,0.084635129,0.008100597,3.77E-10,3.289868134,0.953557095,0.338540516,0.684585221,survival
LO-Cisco,9.0°C,0.188890471,0.861138352,0.1143357,0.020244799,1.14E-10,3.289868134,0.755561886,0.457342799,0.67224788,survival
LO-Cisco,9.0°C,0.164795355,0.824697409,0.220608667,0.067722036,3.22E-06,3.289868134,0.65918142,0.882434669,0.659902055,survival
LO-Cisco,9.0°C,0.221102076,0.793104985,0.160423104,0,6.83E-10,3.289868134,0.884408303,0.641692414,0.572002909,survival
LO-Cisco,9.0°C,0.216723667,0.766072745,0.226143369,0,3.01E-10,3.289868134,0.866894669,0.904573475,0.549349078,survival
LO-Cisco,9.0°C,0.463313988,0.780089054,0.123902515,0,0,3.289868134,1.853255952,0.495610058,0.316775066,survival
LO-Cisco,9.0°C,0.237261546,0.689071205,0.355848115,6.21E-09,6.06E-09,3.289868134,0.949046186,1.423392461,0.451809659,survival
LO-Cisco,9.0°C,0.144101926,0.618275984,0.212518656,0,3.97E-10,3.289868134,0.576407705,0.850074625,0.474174058,survival
LO-Cisco,9.0°C,0.236408157,0.797297354,0.210076617,2.27E-10,1.16E-10,3.289868134,0.945632629,0.840306468,0.560889197,survival
LO-Cisco,9.0°C,0.270227325,0.756266703,0.225324192,2.38E-07,2.75E-08,3.289868134,1.080909299,0.901296769,0.486039378,survival
LO-Cisco,9.0°C,0.301804666,0.878117374,0.299847299,0,0,3.289868134,1.207218663,1.199389198,0.576312708,survival
LO-Cisco,9.0°C,0.254297838,0.823754158,0.184420683,0.010838624,0,3.289868134,1.017191354,0.737682731,0.56945632,survival
LO-Cisco,9.0°C,0.269578627,0.583889666,0.186858801,0.048231536,0,3.289868134,1.078314506,0.747435205,0.31431104,survival
LO-Cisco,9.0°C,0.30324489,0.65860059,0.306242404,0,1.99E-10,3.289868134,1.212979559,1.224969615,0.3553557,survival
LO-Cisco,9.0°C,0.152786715,0.755933563,0.343311799,1.43E-10,1.36E-10,3.289868134,0.611146861,1.373247196,0.603146848,survival
LO-Cisco,9.0°C,0.086743863,0.895223128,0.248142771,0.032984875,1.60E-08,3.289868134,0.346975453,0.992571084,0.808479264,survival
LO-Cisco,9.0°C,0.091448047,0.822400133,0.307023748,0,0,3.289868134,0.365792187,1.228094991,0.730952086,survival
LO-Cisco,9.0°C,0.090876002,0.68517735,0.446835165,1.15E-10,3.10E-09,3.289868134,0.363504009,1.787340658,0.594301348,survival
LO-Cisco,9.0°C,0.183311272,0.867483982,0.246715616,0.059864183,4.54E-09,3.289868134,0.733245089,0.986862464,0.68417271,survival
LO-Cisco,9.0°C,0.346462204,0.952387215,0.226779345,0,1.66E-09,3.289868134,1.385848816,0.907117381,0.605925011,survival
LO-Cisco,9.0°C,0.109492732,0.504854045,0.232809761,0,1.16E-10,3.289868134,0.437970926,0.931239046,0.395361313,survival
LO-Cisco,9.0°C,0.212666887,0.897419884,0.242744006,9.51E-10,1.53E-10,3.289868134,0.850667549,0.970976024,0.684752997,survival
LO-Cisco,9.0°C,0.314811588,0.77790786,0.059661584,0.087644799,0,3.289868134,1.259246352,0.238646335,0.463096272,survival
LO-Cisco,9.0°C,0.198251788,0.603784322,0.242947814,0.077515803,5.83E-09,3.289868134,0.793007153,0.971791256,0.405532533,survival
LO-Cisco,9.0°C,0.228677006,0.654557078,0.249586173,1.12E-10,1.04E-08,3.289868134,0.914708022,0.998344691,0.425880073,survival
LO-Cisco,9.0°C,0.170304224,0.835156083,0.274760721,0,8.48E-10,3.289868134,0.681216896,1.099042882,0.664851859,survival
LO-Cisco,9.0°C,0.152497966,0.952621501,0.311520429,0.047424321,0,3.289868134,0.609991865,1.246081718,0.800123535,survival
LO-Cisco,9.0°C,0.243145047,0.643472395,0.205145641,0.005466253,0,3.289868134,0.972580188,0.820582565,0.400327348,survival
LO-Cisco,9.0°C,0.171712427,0.775167518,0.375947256,0.004304438,4.27E-08,3.289868134,0.686849706,1.503789025,0.603455091,survival
LO-Cisco,9.0°C,0.064481433,0.876085205,0.275469748,0,2.07E-10,3.289868134,0.257925733,1.101878991,0.811603772,survival
LO-Cisco,9.0°C,0.270566183,0.854864308,0.329652833,0.094461571,3.15E-09,3.289868134,1.08226473,1.318611331,0.584298126,survival
LO-Cisco,9.0°C,0.303148902,0.680648154,0.192587299,0.02130492,6.96E-09,3.289868134,1.212595609,0.770349194,0.377499252,survival
LO-Cisco,9.0°C,0.266882172,0.675770655,0.119268457,0,2.86E-10,3.289868134,1.067528689,0.477073829,0.408888482,survival
LO-Cisco,9.0°C,0.163000208,0.728557312,0.358702961,0,0,3.289868134,0.652000833,1.434811845,0.565557104,survival
LO-Cisco,9.0°C,0.200742537,0.676360723,0.359625912,0.024395191,0.011506414,3.289868134,0.802970146,1.438503648,0.475618186,survival
LO-Cisco,9.0°C,0.224206129,0.761384294,0.285924886,0.036126769,1.85E-06,3.289868134,0.896824516,1.143699543,0.537178165,survival
LO-Cisco,9.0°C,0.279528693,0.902823892,0.044112774,0.022779216,3.43E-09,3.289868134,1.118114772,0.176451098,0.623295199,survival
LO-Cisco,9.0°C,0.379567163,0.781250675,0.144425732,0.036535917,1.15E-06,3.289868134,1.518268654,0.577702928,0.401683512,survival
LO-Cisco,9.0°C,0.214079359,0.872673262,0.363405577,0,5.74E-10,3.289868134,0.856317435,1.453622308,0.658593904,survival
LO-Cisco,9.0°C,0.0932992,0.825449078,0.441354493,0,1.48E-10,3.289868134,0.373196801,1.765417971,0.732149877,survival
LO-Cisco,9.0°C,0.282902457,0.785955972,0.169148419,0.052172536,1.22E-06,3.289868134,1.13160983,0.676593676,0.503053514,survival
LO-Cisco,9.0°C,0.436894855,0.764080054,0.159205323,0.015632297,1.81E-10,3.289868134,1.747579422,0.636821293,0.327185199,survival
LO-Cisco,9.0°C,0.269139227,0.58150445,0.20191623,0.053654112,5.09E-10,3.289868134,1.076556909,0.80766492,0.312365223,survival
LO-Cisco,9.0°C,0.217516823,0.638994279,0.423234357,5.05E-08,2.30E-10,3.289868134,0.870067294,1.69293743,0.421477455,survival
LO-Cisco,9.0°C,0.167812168,0.773511763,0.259543511,0,8.12E-10,3.289868134,0.671248671,1.038174045,0.605699595,survival
LO-Cisco,9.0°C,0.435447649,0.766416751,0.203528316,3.38E-07,2.09E-06,3.289868134,1.741790597,0.814113263,0.330969102,survival
LO-Cisco,9.0°C,0.462390164,0.732742507,0.138739137,0,0,3.289868134,1.849560657,0.554956549,0.270352342,survival
LO-Cisco,9.0°C,0.237406962,0.768423662,0.251651077,2.80E-10,1.87E-09,3.289868134,0.949627849,1.006604309,0.5310167,survival
LO-Cisco,9.0°C,0.09545558,1.046640749,0.35492967,0.125043024,3.20E-10,3.289868134,0.381822318,1.419718679,0.951185169,survival
LO-Cisco,9.0°C,0.328417785,0.872252546,0.337869668,0.033959161,0,3.289868134,1.313671139,1.35147867,0.543834761,survival
LO-Cisco,9.0°C,0.283592402,1.136524137,0.166775661,0.034067213,4.43E-06,3.289868134,1.13436961,0.667102646,0.852931735,survival
LO-Cisco,9.0°C,0.455466818,0.87124172,0.164032874,0.055806686,2.07E-06,3.289868134,1.821867273,0.656131497,0.415774902,survival
LO-Cisco,9.0°C,0.121175563,0.598602698,0.436158194,0.01963546,1.71E-06,3.289868134,0.48470225,1.744632777,0.477427135,survival
LO-Cisco,9.0°C,0.372456358,0.835528274,0.066155963,0.012400854,0,3.289868134,1.489825432,0.264623852,0.463071915,survival
LO-Cisco,9.0°C,0.184532226,0.805971951,0.289441504,0,1.66E-10,3.289868134,0.738128906,1.157766017,0.621439724,survival
LO-Cisco,9.0°C,0.271145256,0.62796076,0.391235613,8.42E-10,1.77E-14,3.289868134,1.084581023,1.564942451,0.356815504,survival
LO-Cisco,9.0°C,0.255137892,0.803870348,0.041584994,7.56E-08,2.04E-09,3.289868134,1.02055157,0.166339977,0.548732456,survival
LO-Cisco,9.0°C,0.200977498,0.735642746,0.218786594,1.25E-10,0,3.289868134,0.803909993,0.875146377,0.534665248,survival
LO-Cisco,9.0°C,0.121727809,0.683077385,0.201418663,0.027004677,5.52E-07,3.289868134,0.486911237,0.805674654,0.561349575,survival
LO-Cisco,9.0°C,0.086079451,0.804583028,0.397812482,0.014127696,6.51E-10,3.289868134,0.344317803,1.591249927,0.718503577,survival
LO-Cisco,9.0°C,0.183938197,0.45668387,0.203141011,0,0.066284338,3.289868134,0.735752788,0.812564042,0.272745673,survival
LO-Cisco,9.0°C,0.272541056,0.76798334,0.118856282,0.036963505,1.06E-09,3.289868134,1.090164225,0.475425129,0.495442284,survival
LO-Cisco,9.0°C,0.524057771,1.102393029,0.219801311,0.00403355,0,3.289868134,2.096231085,0.879205245,0.578335257,survival
LO-Cisco,9.0°C,0.285019909,0.760199548,0.15482191,0,1.62E-10,3.289868134,1.140079638,0.619287642,0.475179639,survival
LO-Cisco,9.0°C,0.283278949,0.573041596,0.322580213,0.0319293,9.15E-10,3.289868134,1.133115794,1.290320852,0.289762647,survival
LO-Cisco,9.0°C,0.431403425,0.775791196,0.092785205,0.071744299,0,3.289868134,1.7256137,0.371140821,0.344387771,survival
LO-Cisco,9.0°C,0.233439604,0.667580528,0.219966671,1.58E-10,0,3.289868134,0.933758415,0.879866683,0.434140924,survival
LO-Cisco,9.0°C,0.328133316,0.747520734,0.145827748,0,0,3.289868134,1.312533263,0.583310991,0.419387418,survival
LO-Cisco,9.0°C,0.292089622,0.898036017,0.176217162,0,0,3.289868134,1.168358489,0.704868648,0.605946395,survival
LO-Cisco,9.0°C,0.20216828,0.780180486,0.1315083,3.86E-10,0,3.289868134,0.808673121,0.526033199,0.578012206,survival
LO-Cisco,9.0°C,0.274419982,0.78286702,0.267077577,0,1.21E-10,3.289868134,1.097679929,1.068310308,0.508447038,survival
LO-Cisco,9.0°C,0.318498817,0.756924916,0.369045979,0.052150863,1.18E-06,3.289868134,1.273995266,1.476183916,0.438426099,survival
LO-Cisco,9.0°C,0.159839295,0.769430518,0.192035959,0.00601007,2.29E-12,3.289868134,0.639357178,0.768143836,0.609591223,survival
LO-Cisco,9.0°C,0.208542182,0.754482614,0.222074135,0,0.075449198,3.289868134,0.834168726,0.88829654,0.545940433,survival
LO-Cisco,9.0°C,0.089109196,0.992813915,0.375473454,0.053272414,0,3.289868134,0.356436784,1.501893814,0.903704719,survival
LO-Cisco,9.0°C,0.342744312,0.773980759,0.501824017,0.021564648,1.55E-06,3.289868134,1.370977246,2.007296068,0.431236447,survival
LS-Cisco,9.0°C,0.137072027,0.159096736,1.334784262,0,0,3.289868134,0.548288109,5.339137047,0.022024709,survival
LS-Cisco,9.0°C,0,0.522864414,1.40387308,1.17E-09,2.42E-10,3.289868134,0,5.61549232,0.522864414,survival
LS-Cisco,9.0°C,0.032922156,0.699796779,1.124923978,1.54E-10,7.86E-10,3.289868134,0.131688623,4.499695913,0.666874624,survival
LS-Cisco,9.0°C,0,0.415189115,0.714673162,0,0,3.289868134,0,2.858692649,0.415189115,survival
LS-Cisco,9.0°C,9.06E-09,0.483129611,0.982553616,0.191364428,0,3.289868134,3.62E-08,3.930214464,0.483129602,survival
LS-Cisco,9.0°C,2.28E-09,0.465713476,1.252019942,0.319354073,0,3.289868134,9.12E-09,5.008079768,0.465713474,survival
LS-Cisco,9.0°C,0.19093557,0.596809293,1.237230124,0.105200648,4.27E-06,3.289868134,0.763742281,4.948920495,0.405873723,survival
LS-Cisco,9.0°C,0,0.282981668,1.39209353,0.000855054,0,3.289868134,0,5.568374119,0.282981668,survival
LS-Cisco,9.0°C,0,0.481128567,0.602344177,9.89E-14,0,3.289868134,0,2.409376709,0.481128567,survival
LS-Cisco,9.0°C,8.17E-07,0.399305207,0.87282331,0.057307446,4.58E-07,3.289868134,3.27E-06,3.491293241,0.399304391,survival
LS-Cisco,9.0°C,0,0.355045428,0.561640354,0,0,3.289868134,0,2.246561416,0.355045428,survival
LS-Cisco,9.0°C,4.99E-10,0.415763873,1.430246309,0.090210536,0,3.289868134,2.00E-09,5.720985238,0.415763873,survival
LS-Cisco,9.0°C,0,0.365141614,1.030506416,0.021328314,0,3.289868134,0,4.122025663,0.365141614,survival
LS-Cisco,9.0°C,1.79E-07,0.460515274,1.155446616,3.68E-06,2.31E-06,3.289868134,7.17E-07,4.621786463,0.460515094,survival
LS-Cisco,9.0°C,1.57E-09,0.576095896,0.661912017,0.035541156,8.24E-09,3.289868134,6.28E-09,2.647648067,0.576095894,survival
LS-Cisco,9.0°C,1.15E-10,0.576774191,1.007394971,0,0,3.289868134,4.61E-10,4.029579885,0.57677419,survival
LS-Cisco,9.0°C,1.73E-09,0.677587566,1.026984071,0.089306123,0,3.289868134,6.93E-09,4.107936283,0.677587564,survival
LS-Cisco,9.0°C,0,0.824427468,1.216860704,1.35E-10,0,3.289868134,0,4.867442817,0.824427468,survival
LS-Cisco,9.0°C,3.59E-10,0.29319174,1.366404595,1.90E-10,0,3.289868134,1.43E-09,5.465618378,0.293191739,survival
LS-Cisco,9.0°C,0,0.379782117,1.601655825,0,0,3.289868134,0,6.4066233,0.379782117,survival
LS-Cisco,9.0°C,1.32E-10,0.585700552,1.120355485,0.012142976,0,3.289868134,5.29E-10,4.481421941,0.585700552,survival
LS-Cisco,9.0°C,0,0.406762141,1.681505837,0.088473783,0,3.289868134,0,6.726023347,0.406762141,survival
LS-Cisco,9.0°C,0,0.85150872,0.657532344,0,0,3.289868134,0,2.630129378,0.85150872,survival
LS-Cisco,9.0°C,0,0.134953897,1.543175573,0.01984049,0,3.289868134,0,6.172702293,0.134953897,survival
LS-Cisco,9.0°C,0,0.544386878,1.356382906,0.138375745,0,3.289868134,0,5.425531625,0.544386878,survival
LS-Cisco,9.0°C,0,0.681493913,0.910217725,0,0,3.289868134,0,3.6408709,0.681493913,survival
LS-Cisco,9.0°C,1.04E-10,0.611252866,0.92301405,0.037566459,5.40E-10,3.289868134,4.16E-10,3.692056202,0.611252866,survival
LS-Cisco,9.0°C,8.62E-09,0.425956676,1.249497823,2.29E-10,0,3.289868134,3.45E-08,4.997991291,0.425956667,survival
LS-Cisco,9.0°C,2.03E-09,0.657844028,1.184976212,1.34E-09,3.45E-10,3.289868134,8.11E-09,4.73990485,0.657844026,survival
LS-Cisco,9.0°C,0,0.643825008,1.175592888,0.103164772,0,3.289868134,0,4.702371553,0.643825008,survival
LS-Cisco,9.0°C,3.85E-10,0.589489792,0.735892249,0.235239182,1.10E-10,3.289868134,1.54E-09,2.943568998,0.589489791,survival
LS-Cisco,9.0°C,1.87E-10,0.514493537,0.926712863,0,0,3.289868134,7.47E-10,3.70685145,0.514493537,survival
LS-Cisco,9.0°C,3.81E-09,0.602621927,0.60807047,9.94E-10,7.31E-09,3.289868134,1.53E-08,2.432281881,0.602621923,survival
LS-Cisco,9.0°C,0,0.716535956,0.888750636,0.038794578,1.29E-10,3.289868134,0,3.555002543,0.716535956,survival
LS-Cisco,9.0°C,0.112570291,0.452223181,0.631540987,0,3.13E-09,3.289868134,0.450281164,2.52616395,0.33965289,survival
LS-Cisco,9.0°C,1.70E-10,0.115440795,0.861515582,0.018099804,0,3.289868134,6.79E-10,3.446062328,0.115440795,survival
LS-Cisco,9.0°C,1.34E-10,0.564207542,0.751210197,0,0,3.289868134,5.38E-10,3.004840789,0.564207541,survival
LS-Cisco,9.0°C,1.10E-10,0.193349615,1.173971235,0,0,3.289868134,4.39E-10,4.69588494,0.193349615,survival
LS-Cisco,9.0°C,0,0.420380258,0.61485981,0,0,3.289868134,0,2.459439238,0.420380258,survival
LS-Cisco,9.0°C,6.39E-08,0.268840009,1.061897588,0.031703708,3.13E-07,3.289868134,2.56E-07,4.247590352,0.268839945,survival
LS-Cisco,9.0°C,0,0.021297018,1.818586411,0.213172035,0,3.289868134,0,7.274345644,0.021297018,survival
LS-Cisco,9.0°C,0,0.627089757,0.742005523,0,7.39E-09,3.289868134,0,2.968022091,0.627089757,survival
LS-Cisco,9.0°C,0.143236531,0.683400881,0.817989685,0.130951367,1.75E-10,3.289868134,0.572946125,3.271958741,0.54016435,survival
