"population","temperature","sire","dam","dam.sire","block","residual","additive","nonadd","maternal","trait"
"LO-Cisco","9.0°C",0.282007234785504,0.609027061958505,0.170533532033448,1.73513747952265e-09,3.28986813369645,1.12802893914202,0.682134128133793,0.327019827173001,"survival"
"LO-Cisco","9.0°C",0.142959264839195,0.762316729668008,0.419810888665428,9.24937874030378e-10,3.28986813369645,0.571837059356781,1.67924355466171,0.619357464828813,"survival"
"LO-Cisco","9.0°C",0.403583576247235,0.902915304825168,0.147389994265258,3.3706101449733e-10,3.28986813369645,1.61433430498894,0.589559977061032,0.499331728577933,"survival"
"LO-Cisco","9.0°C",0.236944002334126,0.866877447729332,0.285632073339933,1.71338700497513e-09,3.28986813369645,0.947776009336502,1.14252829335973,0.629933445395206,"survival"
"LO-Cisco","9.0°C",0.178896175743686,0.516000586461692,0.265735317664412,1.8664894752766e-06,3.28986813369645,0.715584702974744,1.06294127065765,0.337104410718006,"survival"
"LO-Cisco","9.0°C",0.260087402976935,0.664631611632152,0.384001688991723,1.66527696817904e-06,3.28986813369645,1.04034961190774,1.53600675596689,0.404544208655217,"survival"
"LO-Cisco","9.0°C",0.275809425316478,0.643837682084784,0.252408747311469,2.81309749672452e-06,3.28986813369645,1.10323770126591,1.00963498924588,0.368028256768306,"survival"
"LO-Cisco","9.0°C",0.226593819357883,0.947776699531637,0.300112565111629,1.14455258369106e-09,3.28986813369645,0.906375277431531,1.20045026044651,0.721182880173755,"survival"
"LO-Cisco","9.0°C",0.383580341833454,0.717971666049693,0.314059259566481,2.26020296862801e-06,3.28986813369645,1.53432136733382,1.25623703826592,0.334391324216239,"survival"
"LO-Cisco","9.0°C",0.169977439062565,0.632985013136446,0.296984761208466,2.32470903194052e-10,3.28986813369645,0.679909756250262,1.18793904483386,0.46300757407388,"survival"
"LO-Cisco","9.0°C",0.271868334173817,0.850871376266146,0.181830137010365,7.41001348030877e-10,3.28986813369645,1.08747333669527,0.727320548041459,0.579003042092329,"survival"
"LO-Cisco","9.0°C",0.265712450034139,0.769550524397177,0.0726457636046508,2.28777498455658e-10,3.28986813369645,1.06284980013655,0.290583054418603,0.503838074363038,"survival"
"LO-Cisco","9.0°C",0.109342605623374,0.668354116789761,0.374240804242277,0,3.28986813369645,0.437370422493495,1.49696321696911,0.559011511166387,"survival"
"LO-Cisco","9.0°C",0.257610675458231,0.810172112770885,0.206856748266933,0,3.28986813369645,1.03044270183292,0.82742699306773,0.552561437312654,"survival"
"LO-Cisco","9.0°C",0.245969284639213,0.774049345248456,0.468920171050636,0.116008525298812,3.28986813369645,0.983877138556853,1.87568068420254,0.528080060609243,"survival"
"LO-Cisco","9.0°C",0.176914526265334,0.843403040292832,0.394521724879456,0,3.28986813369645,0.707658105061337,1.57808689951783,0.666488514027498,"survival"
"LO-Cisco","9.0°C",0.23071846682268,0.696956497772198,0.284228634538258,6.29573935441268e-06,3.28986813369645,0.922873867290722,1.13691453815303,0.466238030949517,"survival"
"LO-Cisco","9.0°C",0.299347179892407,0.826474248665582,0.368139872917766,1.95983273661909e-17,3.28986813369645,1.19738871956963,1.47255949167106,0.527127068773176,"survival"
"LO-Cisco","9.0°C",0.214876945141654,0.617528357440888,0.272550387375961,4.35555603784189e-10,3.28986813369645,0.859507780566615,1.09020154950384,0.402651412299234,"survival"
"LO-Cisco","9.0°C",0.283783756925294,0.742648710704612,0.320670686426913,0,3.28986813369645,1.13513502770118,1.28268274570765,0.458864953779318,"survival"
"LO-Cisco","9.0°C",0.314589893161406,0.749190954169406,0.417244329931049,2.49818666294657e-06,3.28986813369645,1.25835957264562,1.6689773197242,0.434601061008,"survival"
"LO-Cisco","9.0°C",0.241893516340436,0.629735669854259,0.151873571830864,0,3.28986813369645,0.967574065361745,0.607494287323457,0.387842153513823,"survival"
"LO-Cisco","9.0°C",0.26211804527133,0.629798002604094,0.152017188092297,0,3.28986813369645,1.04847218108532,0.608068752369187,0.367679957332764,"survival"
"LO-Cisco","9.0°C",0.178710345764674,0.767064523659558,0.0884993084153025,1.17975428989908e-08,3.28986813369645,0.714841383058695,0.35399723366121,0.588354177894884,"survival"
"LO-Cisco","9.0°C",0.235058030852943,0.900658797542126,0.27333762015933,4.26403804427487e-08,3.28986813369645,0.940232123411771,1.09335048063732,0.665600766689183,"survival"
"LO-Cisco","9.0°C",0.330300914834664,0.720336832569516,0.217558159956999,2.19118355346689e-08,3.28986813369645,1.32120365933865,0.870232639827997,0.390035917734853,"survival"
"LO-Cisco","9.0°C",0.0850271552755052,0.702172229928052,0.348933358109459,2.14681320034063e-10,3.28986813369645,0.340108621102021,1.39573343243783,0.617145074652547,"survival"
"LO-Cisco","9.0°C",0.426427625023837,0.848140066738338,0.249282098968166,0,3.28986813369645,1.70571050009535,0.997128395872664,0.421712441714502,"survival"
"LO-Cisco","9.0°C",0.234618327860151,0.781921026849488,0.318651021411232,3.57377874209758e-10,3.28986813369645,0.938473311440604,1.27460408564493,0.547302698989337,"survival"
"LO-Cisco","9.0°C",0.170866597862794,0.622167840390322,0.187603505894635,1.27213811307919e-10,3.28986813369645,0.683466391451178,0.75041402357854,0.451301242527527,"survival"
"LO-Cisco","9.0°C",0.0931402424580742,0.682355895445792,0.124115780952952,0,3.28986813369645,0.372560969832297,0.496463123811809,0.589215652987718,"survival"
"LO-Cisco","9.0°C",0.172590446184065,0.606657063354804,0.259641698548537,7.66157730445588e-06,3.28986813369645,0.690361784736258,1.03856679419415,0.43406661717074,"survival"
"LO-Cisco","9.0°C",0.178844424400136,0.719879421252383,0.307947574440412,5.84458738670904e-12,3.28986813369645,0.715377697600543,1.23179029776165,0.541034996852247,"survival"
"LO-Cisco","9.0°C",0.136946089160996,0.698961076626747,0.210025020267289,1.68306155568742e-10,3.28986813369645,0.547784356643985,0.840100081069156,0.562014987465751,"survival"
"LO-Cisco","9.0°C",0.112680560087606,0.76830739966154,0.246825157084505,4.4713930079526e-10,3.28986813369645,0.450722240350424,0.98730062833802,0.655626839573934,"survival"
"LO-Cisco","9.0°C",0.288936641981667,0.902497385982473,0.11285212772889,3.48786901083754e-10,3.28986813369645,1.15574656792667,0.451408510915561,0.613560744000806,"survival"
"LO-Cisco","9.0°C",0.282077874815173,0.572871504923062,0.115528895074997,0,3.28986813369645,1.12831149926069,0.462115580299986,0.290793630107889,"survival"
"LO-Cisco","9.0°C",0.343490448237205,1.02712146533448,0.237396431397657,3.55533132610628e-09,3.28986813369645,1.37396179294882,0.949585725590628,0.683631017097278,"survival"
"LO-Cisco","9.0°C",0.426217318367464,0.965978901463713,0.260642416342399,0,3.28986813369645,1.70486927346985,1.0425696653696,0.539761583096249,"survival"
"LO-Cisco","9.0°C",0.242429312904981,0.898756431525133,0.138649823073703,2.77992167331478e-10,3.28986813369645,0.969717251619924,0.554599292294812,0.656327118620152,"survival"
"LO-Cisco","9.0°C",0.1590330966997,0.600230631480726,0.221221536367257,3.98702880920468e-10,3.28986813369645,0.636132386798802,0.884886145469029,0.441197534781026,"survival"
"LO-Cisco","9.0°C",0.15335436639731,0.731001538374347,0.612593748835958,1.93436596188131e-06,3.28986813369645,0.613417465589241,2.45037499534383,0.577647171977037,"survival"
"LO-Cisco","9.0°C",0.316792984531928,0.762383855355682,0.114325264714033,1.49318468215907e-10,3.28986813369645,1.26717193812771,0.457301058856133,0.445590870823753,"survival"
"LO-Cisco","9.0°C",0.345359221797582,0.882625163650479,0.136632577451723,2.55943828300899e-09,3.28986813369645,1.38143688719033,0.54653030980689,0.537265941852897,"survival"
"LO-Cisco","9.0°C",0.294246078120518,0.77260771914472,0.353787961156695,1.21391581065975e-09,3.28986813369645,1.17698431248207,1.41515184462678,0.478361641024202,"survival"
"LO-Cisco","9.0°C",0.224221539308117,0.862622673062998,0.457747353201113,3.71924345896437e-10,3.28986813369645,0.896886157232466,1.83098941280445,0.638401133754881,"survival"
"LO-Cisco","9.0°C",0.281237637609078,0.545663838864699,0.242562592525339,0,3.28986813369645,1.12495055043631,0.970250370101357,0.264426201255621,"survival"
"LO-Cisco","9.0°C",0.298573075283223,0.775952366580022,0.191438738643367,5.63686838965799e-10,3.28986813369645,1.19429230113289,0.76575495457347,0.477379291296799,"survival"
"LO-Cisco","9.0°C",0.177887089331517,0.692909578029485,0.377325462052235,2.35839060904581e-10,3.28986813369645,0.711548357326069,1.50930184820894,0.515022488697967,"survival"
"LO-Cisco","9.0°C",0.208375363473985,0.997858956103638,0.263639278657769,6.37065060717452e-10,3.28986813369645,0.833501453895938,1.05455711463108,0.789483592629653,"survival"
"LO-Cisco","9.0°C",0.25095842867214,0.61264999878587,0.215341957503247,2.86750803978531e-09,3.28986813369645,1.00383371468856,0.861367830012988,0.361691570113731,"survival"
"LO-Cisco","9.0°C",0.274887092035598,0.660873304439867,0.0705814656625449,9.81404561764410e-09,3.28986813369645,1.09954836814239,0.28232586265018,0.385986212404269,"survival"
"LO-Cisco","9.0°C",0.114607133890967,0.779644501610311,0.25253743948979,1.60679651723284e-08,3.28986813369645,0.458428535563866,1.01014975795916,0.665037367719345,"survival"
"LO-Cisco","9.0°C",0.321647600035201,1.02974973851581,0.143030308173255,0,3.28986813369645,1.2865904001408,0.57212123269302,0.708102138480608,"survival"
"LO-Cisco","9.0°C",0.33002430389777,0.865841014727488,0.211740778848856,5.90649295484395e-09,3.28986813369645,1.32009721559108,0.846963115395423,0.535816710829718,"survival"
"LO-Cisco","9.0°C",0.188507861225276,0.697458549228033,0.269227836124743,0,3.28986813369645,0.754031444901103,1.07691134449897,0.508950688002757,"survival"
"LO-Cisco","9.0°C",0.312499835080585,0.723353506351991,0.243354115428186,1.24628015076828e-10,3.28986813369645,1.24999934032234,0.973416461712743,0.410853671271406,"survival"
"LO-Cisco","9.0°C",0.181131537417511,0.686774798294118,0.305734785022543,1.28363978215153e-10,3.28986813369645,0.724526149670043,1.22293914009017,0.505643260876607,"survival"
"LO-Cisco","9.0°C",0.46746354564254,0.930910131252107,0.20089321564049,3.34425081055118e-09,3.28986813369645,1.86985418257016,0.803572862561961,0.463446585609567,"survival"
"LO-Cisco","9.0°C",0.157547999038314,0.759341727713208,0.247785347679527,3.05846063542384e-10,3.28986813369645,0.630191996153255,0.991141390718109,0.601793728674894,"survival"
"LO-Cisco","9.0°C",0.196772956460376,0.873394433139698,0.396369564686428,1.0646060745431e-10,3.28986813369645,0.787091825841503,1.58547825874571,0.676621476679323,"survival"
"LO-Cisco","9.0°C",0.201281880007731,0.690682413951088,0.371837367565782,1.27221209193129e-09,3.28986813369645,0.805127520030923,1.48734947026313,0.489400533943357,"survival"
"LO-Cisco","9.0°C",0.163388274699647,0.871590748984888,0.247912112723169,5.51991810754452e-09,3.28986813369645,0.653553098798589,0.991648450892674,0.708202474285241,"survival"
"LO-Cisco","9.0°C",0.27622012706342,0.898691716683558,0.136591710858817,1.15402323881951e-10,3.28986813369645,1.10488050825368,0.546366843435268,0.622471589620137,"survival"
"LO-Cisco","9.0°C",0.350094306069127,0.652965545871279,0.295719273875504,4.64057094584483e-10,3.28986813369645,1.40037722427651,1.18287709550201,0.302871239802152,"survival"
"LO-Cisco","9.0°C",0.175578674737496,0.718538166177797,0.4983321454897,3.16850197941965e-06,3.28986813369645,0.702314698949983,1.9933285819588,0.542959491440301,"survival"
"LO-Cisco","9.0°C",0.135610766884464,0.682675635209172,0.352738727085103,4.19213775228721e-10,3.28986813369645,0.542443067537854,1.41095490834041,0.547064868324709,"survival"
"LO-Cisco","9.0°C",0.289505082670176,0.674617217264952,0.282741435043101,0,3.28986813369645,1.1580203306807,1.1309657401724,0.385112134594776,"survival"
"LO-Cisco","9.0°C",0.276737777424141,0.76045244604199,0.136927687301501,0,3.28986813369645,1.10695110969657,0.547710749206006,0.483714668617849,"survival"
"LO-Cisco","9.0°C",0.435018985393018,0.813789564309372,0.307544708223268,1.23752536682364e-10,3.28986813369645,1.74007594157207,1.23017883289307,0.378770578916354,"survival"
"LO-Cisco","9.0°C",0.235875529626979,0.783339897358195,0.200181842682537,0,3.28986813369645,0.943502118507915,0.800727370730148,0.547464367731217,"survival"
"LO-Cisco","9.0°C",0.139161684109888,0.674275186531461,0.285220533108849,3.28020396692917e-09,3.28986813369645,0.556646736439552,1.1408821324354,0.535113502421574,"survival"
"LO-Cisco","9.0°C",0.155731800287975,0.862619690661599,0.226973516237727,1.77109149243374e-09,3.28986813369645,0.622927201151899,0.907894064950906,0.706887890373624,"survival"
"LO-Cisco","9.0°C",0.071056399990502,0.680756409834861,0.223513755612863,1.82651977149688e-09,3.28986813369645,0.284225599962008,0.894055022451452,0.609700009844359,"survival"
"LO-Cisco","9.0°C",0.422398032315449,0.611285924146968,0.21388951123045,0,3.28986813369645,1.6895921292618,0.855558044921799,0.188887891831519,"survival"
"LO-Cisco","9.0°C",0.30241716748001,0.963815200160164,0.217369867761916,9.92143455448633e-10,3.28986813369645,1.20966866992004,0.869479471047666,0.661398032680154,"survival"
"LO-Cisco","9.0°C",0.324725753430841,0.618533492039962,0.12087222334366,6.93538197222471e-10,3.28986813369645,1.29890301372337,0.483488893374638,0.29380773860912,"survival"
"LO-Cisco","9.0°C",0.0817680392804805,0.753452037849713,0.419635191170342,4.06092581040969e-09,3.28986813369645,0.327072157121922,1.67854076468137,0.671683998569233,"survival"
"LO-Cisco","9.0°C",0.179061811118907,0.752232373760809,0.231889789055665,2.51352390661577e-10,3.28986813369645,0.716247244475628,0.92755915622266,0.573170562641902,"survival"
"LO-Cisco","9.0°C",0.394467988499722,0.796713712522965,0.383464437966123,7.63067202544353e-09,3.28986813369645,1.57787195399889,1.53385775186449,0.402245724023242,"survival"
"LO-Cisco","9.0°C",0.254118918838794,0.501258706081615,0.158533566419861,2.43940367542514e-06,3.28986813369645,1.01647567535518,0.634134265679444,0.247139787242821,"survival"
"LO-Cisco","9.0°C",0.181257548670311,0.719155438182346,0.319611020272606,1.56299300879717e-10,3.28986813369645,0.725030194681242,1.27844408109043,0.537897889512035,"survival"
"LO-Cisco","9.0°C",0.211363601943155,0.754505027327028,0.530632774692928,4.0134047001808e-08,3.28986813369645,0.845454407772621,2.12253109877171,0.543141425383873,"survival"
"LO-Cisco","9.0°C",0.110550683803302,0.645978806345218,0.153375150525993,6.881221032964e-09,3.28986813369645,0.442202735213206,0.613500602103972,0.535428122541916,"survival"
"LO-Cisco","9.0°C",0.0407487990300799,0.656504939028519,0.319583441468583,0,3.28986813369645,0.162995196120319,1.27833376587433,0.615756139998439,"survival"
"LO-Cisco","9.0°C",0.208437650997283,0.829954302823175,0.277709421023491,0,3.28986813369645,0.833750603989132,1.11083768409396,0.621516651825892,"survival"
"LO-Cisco","9.0°C",0.24631758783857,0.805113532441223,0.383302091160809,0,3.28986813369645,0.985270351354279,1.53320836464324,0.558795944602654,"survival"
"LO-Cisco","9.0°C",0.271832448986505,0.68606657674382,0.278365308362926,2.6475989371297e-09,3.28986813369645,1.08732979594602,1.1134612334517,0.414234127757315,"survival"
"LO-Cisco","9.0°C",0.315757943450009,0.75920642074989,0.275697578016154,0,3.28986813369645,1.26303177380003,1.10279031206462,0.443448477299881,"survival"
"LO-Cisco","9.0°C",0.313979893768517,0.730429045543214,0.212997261854796,0,3.28986813369645,1.25591957507407,0.851989047419185,0.416449151774697,"survival"
"LO-Cisco","9.0°C",0.0983577343690234,0.596553032901032,0.289905567638434,0.0220023583243721,3.28986813369645,0.393430937476094,1.15962227055374,0.498195298532009,"survival"
"LO-Cisco","9.0°C",0.465085842942905,0.725382519434987,0.149905495352998,8.49814840745878e-10,3.28986813369645,1.86034337177162,0.599621981411991,0.260296676492083,"survival"
"LO-Cisco","9.0°C",0.250030721445846,0.875809085304077,0.0792189947413401,0,3.28986813369645,1.00012288578338,0.31687597896536,0.62577836385823,"survival"
"LO-Cisco","9.0°C",0.248520330835507,0.737950489566158,0.171614330449873,8.7165504052144e-09,3.28986813369645,0.994081323342028,0.686457321799494,0.489430158730651,"survival"
"LO-Cisco","9.0°C",0.39310767737592,1.0161504766249,0.0899929592749174,0,3.28986813369645,1.57243070950368,0.35997183709967,0.62304279924898,"survival"
"LO-Cisco","9.0°C",0.263446797683764,0.684122270058196,0.2221146987982,3.21648562515711e-09,3.28986813369645,1.05378719073505,0.888458795192799,0.420675472374432,"survival"
"LO-Cisco","9.0°C",0.355220241808785,0.878462392496159,0.262732119461871,0,3.28986813369645,1.42088096723514,1.05092847784748,0.523242150687374,"survival"
"LO-Cisco","9.0°C",0.252833919530918,0.728822323560393,0.186727933612757,1.25775834828054e-10,3.28986813369645,1.01133567812367,0.746911734451027,0.475988404029475,"survival"
"LO-Cisco","9.0°C",0.242509084754091,0.523358839215673,0.280239159629305,0,3.28986813369645,0.970036339016363,1.12095663851722,0.280849754461583,"survival"
"LO-Cisco","9.0°C",0.250152960378047,0.758103951995631,0.228814505078036,0,3.28986813369645,1.00061184151219,0.915258020312146,0.507950991617584,"survival"
"LO-Cisco","9.0°C",0.215485567501515,0.962745507379129,0.340550337868946,3.37266205537154e-10,3.28986813369645,0.861942270006059,1.36220135147578,0.747259939877614,"survival"
"LO-Cisco","9.0°C",0.148693798649294,0.900009974766988,0.333364772011576,3.41970933795462e-10,3.28986813369645,0.594775194597178,1.3334590880463,0.751316176117693,"survival"
"LO-Cisco","9.0°C",0.173992957005973,0.961667012569211,0.36442961254498,3.23497202535904e-06,3.28986813369645,0.695971828023893,1.45771845017992,0.787674055563238,"survival"
"LO-Cisco","9.0°C",0.209193633664368,0.750013230402264,0.368407555032348,0,3.28986813369645,0.83677453465747,1.47363022012939,0.540819596737897,"survival"
"LO-Cisco","9.0°C",0.181631723814193,0.717266754506184,0.318529306695117,0.00469111006043409,3.28986813369645,0.726526895256773,1.27411722678047,0.535635030691991,"survival"
"LO-Cisco","9.0°C",0.338280314365347,0.862881003572303,0.165274020537175,5.04117875177218e-10,3.28986813369645,1.35312125746139,0.661096082148701,0.524600689206956,"survival"
"LO-Cisco","9.0°C",0.165240763534063,0.738002019217331,0.325009216674731,3.57933105283262e-06,3.28986813369645,0.660963054136253,1.30003686669892,0.572761255683268,"survival"
"LO-Cisco","9.0°C",0.245787480626803,0.41975763802494,0.193369174893424,0.00558991291406416,3.28986813369645,0.983149922507212,0.773476699573698,0.173970157398137,"survival"
"LO-Cisco","9.0°C",0.13559577981557,0.799506014867362,0.302177989750095,4.86863870116748e-08,3.28986813369645,0.542383119262279,1.20871195900038,0.663910235051792,"survival"
"LO-Cisco","9.0°C",0.366033290361643,0.763168433338431,0.118628966998903,0,3.28986813369645,1.46413316144657,0.474515867995611,0.397135142976788,"survival"
"LO-Cisco","9.0°C",0.215814860692009,0.724249034902887,0.206340494692784,1.78748469092582e-10,3.28986813369645,0.863259442768035,0.825361978771137,0.508434174210878,"survival"
"LO-Cisco","9.0°C",0.129751643637662,0.758324999411373,0.338801547916959,1.14731091692972e-09,3.28986813369645,0.519006574550649,1.35520619166784,0.62857335577371,"survival"
"LO-Cisco","9.0°C",0.177624354465875,0.568918722180386,0.253248985429665,8.82147861834442e-10,3.28986813369645,0.7104974178635,1.01299594171866,0.391294367714511,"survival"
"LO-Cisco","9.0°C",0.284303715219078,0.776115347906795,0.198743994166754,3.54357958456856e-09,3.28986813369645,1.13721486087631,0.794975976667016,0.491811632687717,"survival"
"LO-Cisco","9.0°C",0.133471694541437,0.719276472115893,0.430951785053123,1.02533434464929e-10,3.28986813369645,0.533886778165749,1.72380714021249,0.585804777574456,"survival"
"LO-Cisco","9.0°C",0.503488241530894,0.622841718663288,0.190978800890675,0.0354754403221154,3.28986813369645,2.01395296612358,0.7639152035627,0.119353477132394,"survival"
"LO-Cisco","9.0°C",0.220679807555394,0.985326353250699,0.291441251284618,2.36816058852944e-09,3.28986813369645,0.882719230221576,1.16576500513847,0.764646545695305,"survival"
"LO-Cisco","9.0°C",0.226566418399212,0.653917980871862,0.0807882149095259,0,3.28986813369645,0.906265673596847,0.323152859638104,0.42735156247265,"survival"
"LO-Cisco","9.0°C",0.255361608601688,0.6492405059522,0.290703624427783,6.95265524263937e-09,3.28986813369645,1.02144643440675,1.16281449771113,0.393878897350512,"survival"
"LO-Cisco","9.0°C",0.304900855355598,0.7536329784922,0.0103328444274837,5.13829028170853e-10,3.28986813369645,1.21960342142239,0.0413313777099348,0.448732123136601,"survival"
"LO-Cisco","9.0°C",0.401165403078819,0.890366043435077,0.146029755247192,0,3.28986813369645,1.60466161231528,0.58411902098877,0.489200640356258,"survival"
"LO-Cisco","9.0°C",0.331336552086607,0.72730348281986,0.275378629938532,3.31932920350701e-07,3.28986813369645,1.32534620834643,1.10151451975413,0.395966930733253,"survival"
"LO-Cisco","9.0°C",0.326133644306099,0.848998201443363,0.178710818765416,0,3.28986813369645,1.3045345772244,0.714843275061663,0.522864557137264,"survival"
"LO-Cisco","9.0°C",0.255251130700739,0.761360519249218,0.310914488007655,1.46887911001941e-10,3.28986813369645,1.02100452280295,1.24365795203062,0.506109388548479,"survival"
"LO-Cisco","9.0°C",0.362917457274815,0.711300954069499,0.362688350994399,5.34102273274751e-06,3.28986813369645,1.45166982909926,1.4507534039776,0.348383496794684,"survival"
"LO-Cisco","9.0°C",0.219515547734985,0.815314781760069,0.281812617114874,0,3.28986813369645,0.878062190939938,1.1272504684595,0.595799234025085,"survival"
"LO-Cisco","9.0°C",0.364728470813027,1.00408031522658,0.307465234786233,1.39806300732958e-12,3.28986813369645,1.45891388325211,1.22986093914493,0.639351844413557,"survival"
"LO-Cisco","9.0°C",0.423069120267051,0.996931539883746,0.243140562278005,0,3.28986813369645,1.6922764810682,0.972562249112021,0.573862419616696,"survival"
"LO-Cisco","9.0°C",0.206547767160837,0.892502932739049,0.263017566782718,9.9795437154246e-08,3.28986813369645,0.826191068643347,1.05207026713087,0.685955165578213,"survival"
"LO-Cisco","9.0°C",0.311975095539842,0.530744963332477,0.172296114258134,0.0124466510406649,3.28986813369645,1.24790038215937,0.689184457032538,0.218769867792635,"survival"
"LO-Cisco","9.0°C",0.238074686277435,0.866710291984865,0.270834319140954,1.25401855872988e-10,3.28986813369645,0.952298745109741,1.08333727656381,0.62863560570743,"survival"
"LO-Cisco","9.0°C",0.207226946923816,0.697508167420899,0.375156011462638,1.27608360507497e-10,3.28986813369645,0.828907787695262,1.50062404585055,0.490281220497083,"survival"
