"population","temperature","sire","dam","dam.sire","block","residual","additive","nonadd","maternal","trait"
"LO-Cisco","9.0°C",91.9840594399043,570.554642234354,68.2760373517394,35.463791272304,1238.24547959249,367.936237759617,273.104149406958,478.57058279445,"ADD"
"LO-Cisco","9.0°C",92.5549418553232,634.491446100651,52.7038208750513,4.84514565585424e-06,1313.35266005541,370.219767421293,210.815283500205,541.936504245328,"ADD"
"LO-Cisco","9.0°C",99.3953022036869,524.727158017271,73.2130398111365,2.41442752913527,1253.65642537542,397.581208814748,292.852159244546,425.331855813584,"ADD"
"LO-Cisco","9.0°C",67.4263104605725,610.077641715488,71.0931515828998,0.0511026198897063,1161.125960331,269.70524184229,284.372606331599,542.651331254915,"ADD"
"LO-Cisco","9.0°C",118.619332858196,537.884942388443,111.53025613093,5.50492104282109e-06,1296.51917122586,474.477331432782,446.12102452372,419.265609530248,"ADD"
"LO-Cisco","9.0°C",71.6955938737775,543.78117624949,52.0320580749327,25.8366250651781,1278.95037732337,286.78237549511,208.128232299731,472.085582375713,"ADD"
"LO-Cisco","9.0°C",76.786301591404,606.29501684995,64.3120612297781,4.85105029076206e-05,1211.39305352504,307.145206365616,257.248244919112,529.508715258546,"ADD"
"LO-Cisco","9.0°C",37.4443471208755,628.759374090669,85.1893942266582,7.24806537878507e-06,1286.68834896929,149.777388483502,340.757576906633,591.315026969794,"ADD"
"LO-Cisco","9.0°C",65.9635643549167,636.370448034018,78.0381911576562,1.61214123245036e-07,1180.47813593302,263.854257419667,312.152764630625,570.406883679101,"ADD"
"LO-Cisco","9.0°C",104.208060125786,676.488704685362,31.5298100524764,0,1213.05953126901,416.832240503144,126.119240209906,572.280644559576,"ADD"
"LO-Cisco","9.0°C",102.03918021006,585.452086089588,43.0331969105711,7.44055514157787e-06,1185.30336671795,408.15672084024,172.132787642285,483.412905879528,"ADD"
"LO-Cisco","9.0°C",61.3697552361389,688.602816932898,78.248772186151,3.74715796951696,1248.26148476269,245.479020944556,312.995088744604,627.233061696759,"ADD"
"LO-Cisco","9.0°C",52.6415045921478,561.074501784417,70.7362690290629,1.85997647199346e-05,1326.98765982557,210.566018368591,282.945076116252,508.432997192269,"ADD"
"LO-Cisco","9.0°C",56.599184370846,512.418173472409,123.745087656804,61.3233560295735,1241.144573318,226.396737483384,494.980350627216,455.818989101563,"ADD"
"LO-Cisco","9.0°C",66.2587903604763,556.214905472157,66.5361188844762,85.4778303719663,1307.68112524834,265.035161441905,266.144475537905,489.956115111681,"ADD"
"LO-Cisco","9.0°C",76.3451265793365,493.875374707233,123.013975450756,25.559739437219,1320.86394816138,305.380506317346,492.055901803024,417.530248127896,"ADD"
"LO-Cisco","9.0°C",45.6606083251539,540.641887748404,106.59945719879,69.8239049556186,1249.49580457996,182.642433300616,426.397828795159,494.98127942325,"ADD"
"LO-Cisco","9.0°C",106.855234419404,682.770642291349,75.0754382299871,15.471070890538,1278.78418312562,427.420937677618,300.301752919948,575.915407871945,"ADD"
"LO-Cisco","9.0°C",76.0224234380335,591.29445393469,50.6980174303394,1.19348447928996e-05,1346.22147587746,304.089693752134,202.792069721358,515.272030496656,"ADD"
"LO-Cisco","9.0°C",39.5615940990297,509.061046390668,94.7551008526997,50.1512857120825,1244.61850650617,158.246376396119,379.020403410799,469.499452291638,"ADD"
"LO-Cisco","9.0°C",77.177180313192,587.736802845287,122.750546244495,0,1274.27079440809,308.708721252768,491.002184977981,510.559622532095,"ADD"
"LO-Cisco","9.0°C",82.456377881996,591.780170047969,65.9809188021122,0,1279.99892087123,329.825511527984,263.923675208449,509.323792165973,"ADD"
"LO-Cisco","9.0°C",48.0503555761153,537.775068746394,83.0084222498304,0,1367.70720314903,192.201422304461,332.033688999322,489.724713170279,"ADD"
"LO-Cisco","9.0°C",74.2182759442299,587.574498107356,76.7606995660838,3.42874348405852e-06,1257.27522884811,296.873103776919,307.042798264335,513.356222163126,"ADD"
"LO-Cisco","9.0°C",80.7360768736901,636.191825635994,62.8193757678731,9.56729020589074e-06,1243.14726236782,322.94430749476,251.277503071493,555.455748762304,"ADD"
"LO-Cisco","9.0°C",57.6889833841759,619.063614475694,71.1230130630722,7.50177670748164,1228.7369907768,230.755933536704,284.492052252289,561.374631091518,"ADD"
"LO-Cisco","9.0°C",53.7176333050142,741.306113946572,89.4612258507037,0.000195657929022375,1208.69612232531,214.870533220057,357.844903402815,687.588480641558,"ADD"
"LO-Cisco","9.0°C",44.9319158188535,652.602688918667,48.7948696205025,7.70657032036272e-07,1159.33424188171,179.727663275414,195.17947848201,607.670773099814,"ADD"
"LO-Cisco","9.0°C",69.1661037760194,551.601913301339,125.242046121941,14.5528178536124,1356.67314911801,276.664415104078,500.968184487763,482.43580952532,"ADD"
"LO-Cisco","9.0°C",66.1040194250036,682.541331350084,66.2738795848166,8.12419401700754,1327.57354085814,264.416077700014,265.095518339266,616.437311925081,"ADD"
"LO-Cisco","9.0°C",96.3882344237677,541.797672942526,81.9259255754185,3.72877636745223,1180.10184051404,385.552937695071,327.703702301674,445.409438518758,"ADD"
"LO-Cisco","9.0°C",39.3619667854202,512.202125085173,112.405285179695,3.52690938914968,1255.32479079576,157.447867141681,449.621140718781,472.840158299752,"ADD"
"LO-Cisco","9.0°C",60.8939667449866,616.004636614668,83.8201819652879,50.8877185405795,1245.25684386524,243.575866979947,335.280727861152,555.110669869681,"ADD"
"LO-Cisco","9.0°C",71.1856755653485,551.708093186268,90.0693116921128,14.7957788584419,1298.42117009173,284.742702261394,360.277246768451,480.522417620919,"ADD"
"LO-Cisco","9.0°C",91.7449418201253,676.47229006078,87.8645780720008,3.48116705408161,1181.0847244792,366.979767280501,351.458312288003,584.727348240655,"ADD"
"LO-Cisco","9.0°C",31.1732689155416,542.926740589057,66.7028118085953,57.1026365520176,1300.89857739595,124.693075662166,266.811247234381,511.753471673515,"ADD"
"LO-Cisco","9.0°C",76.2115109567267,544.573030864807,87.4067561536487,36.8889040090355,1276.14484996997,304.846043826907,349.627024614595,468.36151990808,"ADD"
"LO-Cisco","9.0°C",23.9705539926195,515.265209748289,110.096072541985,2.32150923064069e-05,1157.01492596248,95.8822159704779,440.384290167938,491.294655755669,"ADD"
"LO-Cisco","9.0°C",52.8138295020589,491.263915470113,104.412760873379,0.0936861443197047,1246.60599235616,211.255318008236,417.651043493517,438.450085968054,"ADD"
"LO-Cisco","9.0°C",111.692165187685,579.678257492955,86.8707331507158,14.8054870056727,1320.38796135483,446.768660750741,347.482932602863,467.98609230527,"ADD"
"LO-Cisco","9.0°C",72.5399967144598,584.158392144693,73.6958690079649,13.8492997151261,1258.82169523077,290.159986857839,294.78347603186,511.618395430233,"ADD"
"LO-Cisco","9.0°C",83.868649468986,570.622081394309,53.9539836027823,62.7646249467201,1140.93668196806,335.474597875944,215.815934411129,486.753431925323,"ADD"
"LO-Cisco","9.0°C",48.2195009788795,598.318778041664,85.4838328462706,8.29104011903295,1215.31443326938,192.878003915518,341.935331385082,550.099277062785,"ADD"
"LO-Cisco","9.0°C",56.8709731762234,735.395534866368,62.6192800138826,18.6115231708858,1262.50170520643,227.483892704894,250.47712005553,678.524561690144,"ADD"
"LO-Cisco","9.0°C",70.1517378575948,580.385473544881,77.4203155644347,43.0751998281346,1257.75167349832,280.606951430379,309.681262257739,510.233735687286,"ADD"
"LO-Cisco","9.0°C",61.2248283413034,544.07412860649,36.6094861120781,35.5704976969517,1386.67851630629,244.899313365214,146.437944448313,482.849300265187,"ADD"
"LO-Cisco","9.0°C",64.6871151963203,623.373705579376,67.3553417914481,0,1178.33579312005,258.748460785281,269.421367165792,558.686590383055,"ADD"
"LO-Cisco","9.0°C",65.6231534158266,534.555010889642,52.832677316746,0.00467316800345216,1304.62297614345,262.492613663307,211.330709266984,468.931857473816,"ADD"
"LO-Cisco","9.0°C",94.0396436043369,588.388175017383,61.1429393200759,0,1321.91645186928,376.158574417348,244.571757280303,494.348531413046,"ADD"
"LO-Cisco","9.0°C",73.178029096499,577.695699053115,83.7345511748089,28.8321404938294,1383.73832309856,292.712116385996,334.938204699236,504.517669956616,"ADD"
"LO-Cisco","9.0°C",54.5031773013211,603.98449397597,83.9233228371049,0.000106028798367017,1299.89373490091,218.012709205284,335.69329134842,549.481316674649,"ADD"
"LO-Cisco","9.0°C",27.4659135535735,600.177881071797,91.2621526328501,32.611943766948,1247.67775940385,109.863654214294,365.048610531401,572.711967518223,"ADD"
"LO-Cisco","9.0°C",34.3724444900327,710.780128431733,81.369709785431,9.59608384115531e-07,1231.44909629451,137.489777960131,325.478839141724,676.407683941701,"ADD"
"LO-Cisco","9.0°C",58.2026779952854,486.984565393984,103.970086824423,1.88645438428997e-06,1277.76344139838,232.810711981141,415.880347297692,428.781887398699,"ADD"
"LO-Cisco","9.0°C",80.2213015138884,504.800752433969,67.1974768883707,4.88216204555991e-05,1249.25956968752,320.885206055554,268.789907553483,424.57945092008,"ADD"
"LO-Cisco","9.0°C",82.304923590525,525.836265319944,45.0397872851336,1.51315706451402e-06,1297.95510490424,329.2196943621,180.159149140534,443.531341729419,"ADD"
"LO-Cisco","9.0°C",99.9487208654452,646.177105157195,62.1774855203391,12.5846793476485,1215.35107585969,399.794883461781,248.709942081356,546.22838429175,"ADD"
"LO-Cisco","9.0°C",40.5468184694958,484.431322771957,107.222174232288,73.625893907504,1295.98552035852,162.187273877983,428.88869692915,443.884504302461,"ADD"
"LO-Cisco","9.0°C",65.5595015332896,594.508749595713,37.3069672325815,24.6506676242419,1247.34284875622,262.238006133159,149.227868930326,528.949248062423,"ADD"
"LO-Cisco","9.0°C",45.9625989079407,547.347920037775,83.4683611220993,0,1252.6318893473,183.850395631763,333.873444488397,501.385321129834,"ADD"
"LO-Cisco","9.0°C",42.87666625509,601.262861050904,76.6892171898829,1.52495987415196e-05,1320.72791575003,171.50666502036,306.756868759532,558.386194795814,"ADD"
"LO-Cisco","9.0°C",72.1570356185005,606.048188601687,132.594260349089,32.5611779015904,1309.9118205641,288.628142474002,530.377041396358,533.891152983187,"ADD"
"LO-Cisco","9.0°C",70.970468396767,535.922372695009,58.6310589740138,0,1257.96766484788,283.881873587068,234.524235896055,464.951904298242,"ADD"
"LO-Cisco","9.0°C",82.7593585923674,650.484677969427,26.6378877972251,0,1332.04089482451,331.03743436947,106.5515511889,567.72531937706,"ADD"
"LO-Cisco","9.0°C",58.5571092260566,549.601796708239,37.4934032556236,5.23214218872341e-06,1285.77542348082,234.228436904227,149.973613022494,491.044687482182,"ADD"
"LO-Cisco","9.0°C",64.6030149419874,576.566020396875,75.3092458017181,4.3112715633025e-07,1312.74289327496,258.41205976795,301.236983206872,511.963005454887,"ADD"
"LO-Cisco","9.0°C",59.7438884482178,527.058197751426,81.9297009076858,14.9409700419475,1294.17644993873,238.975553792871,327.718803630743,467.314309303208,"ADD"
"LO-Cisco","9.0°C",35.9224479222947,563.139979882662,117.866204299927,35.9823408402538,1300.51387658062,143.689791689179,471.464817199709,527.217531960368,"ADD"
"LO-Cisco","9.0°C",83.5258801090645,564.823616880886,77.1776003237966,0,1247.57928573498,334.103520436258,308.710401295186,481.297736771822,"ADD"
"LO-Cisco","9.0°C",63.0153937253772,599.908466066325,63.4886647875328,37.9393766173493,1248.17213816697,252.061574901509,253.954659150131,536.893072340948,"ADD"
"LO-Cisco","9.0°C",72.1001197931279,566.674268240505,102.85490269031,0.000479012648950109,1304.91445843078,288.400479172512,411.419610761241,494.574148447377,"ADD"
"LO-Cisco","9.0°C",46.3055863643135,708.140107175166,38.5344680572766,0.0401651917204778,1266.56216779007,185.222345457254,154.137872229106,661.834520810852,"ADD"
"LO-Cisco","9.0°C",65.0821072447796,481.854174029011,72.7752446543417,57.0273825473651,1346.32220998408,260.328428979118,291.100978617367,416.772066784232,"ADD"
"LO-Cisco","9.0°C",64.0052147851879,638.94893928763,65.9036678982435,0,1338.15846313409,256.020859140752,263.614671592974,574.943724502442,"ADD"
"LO-Cisco","9.0°C",70.8072711705642,542.732401894325,99.0231260899063,5.66896746103871e-07,1282.16726506076,283.229084682257,396.092504359625,471.925130723761,"ADD"
"LO-Cisco","9.0°C",78.9314304185823,563.641032535918,99.7560721137938,0,1289.28227711128,315.725721674329,399.024288455175,484.709602117336,"ADD"
"LO-Cisco","9.0°C",48.5889703292102,566.267034100124,158.430330419118,1.26616179187841e-05,1363.45415800772,194.355881316841,633.721321676474,517.678063770913,"ADD"
"LO-Cisco","9.0°C",28.3470259023509,619.332855742098,48.2149458556137,54.9573982152096,1270.78512514339,113.388103609404,192.859783422455,590.985829839748,"ADD"
"LO-Cisco","9.0°C",61.5786393852418,591.993314107239,66.6517783828091,31.1576823657038,1259.46430181682,246.314557540967,266.607113531237,530.414674721997,"ADD"
"LO-Cisco","9.0°C",67.4541210951312,551.201383428755,80.2841684596988,0.000458527089509712,1211.07837508726,269.816484380525,321.136673838795,483.747262333624,"ADD"
"LO-Cisco","9.0°C",94.2542676300934,637.813741860329,78.4339197977182,20.7116930458815,1236.31198561561,377.017070520374,313.735679190873,543.559474230235,"ADD"
"LO-Cisco","9.0°C",88.8273453485367,620.785968527352,66.270740083742,8.8507344584277,1275.71778000028,355.309381394147,265.082960334968,531.958623178816,"ADD"
"LO-Cisco","9.0°C",34.2410900931388,613.211473939898,79.6677895870197,53.2885741373201,1264.09263402904,136.964360372555,318.671158348079,578.97038384676,"ADD"
"LO-Cisco","9.0°C",70.1479305899256,565.189252116417,91.5120145333715,1.50036072623682e-05,1249.36213915467,280.591722359702,366.048058133486,495.041321526491,"ADD"
"LO-Cisco","9.0°C",45.9806749315628,586.500548188719,98.3039502942702,0.0344922536939185,1279.24383917374,183.922699726251,393.215801177081,540.519873257157,"ADD"
"LO-Cisco","9.0°C",98.7687783589015,673.571137415335,42.3917888693544,1.00618244617531e-05,1223.98506573595,395.075113435606,169.567155477417,574.802359056434,"ADD"
"LO-Cisco","9.0°C",85.0915174777434,641.827001165566,49.0571179492571,1.63088338616599e-05,1301.9459489727,340.366069910974,196.228471797028,556.735483687823,"ADD"
"LO-Cisco","9.0°C",51.6020069233353,605.267970819775,61.7528212275981,0.462498055385547,1239.1437711941,206.408027693341,247.011284910393,553.66596389644,"ADD"
"LO-Cisco","9.0°C",57.2801657209352,544.927308163878,62.8850934071521,5.62888545386529,1267.81667882942,229.120662883741,251.540373628608,487.647142442943,"ADD"
"LO-Cisco","9.0°C",1.33356738685325e-06,566.409448459155,181.065692769797,2.00836880720204,1220.59350804699,5.334269547413e-06,724.262771079188,566.409447125588,"ADD"
"LO-Cisco","9.0°C",45.3131326815286,610.400251862797,131.560996757163,0.0771178914707977,1220.3638600408,181.252530726114,526.243987028653,565.087119181269,"ADD"
"LO-Cisco","9.0°C",39.4408907700854,591.688527765399,90.2493079107581,69.3152064207423,1324.04904335466,157.763563080342,360.997231643032,552.247636995313,"ADD"
"LO-Cisco","9.0°C",47.8732506728396,563.556334155756,105.668062819436,62.3160217246151,1274.12545294533,191.493002691359,422.672251277743,515.683083482916,"ADD"
"LO-Cisco","9.0°C",78.532332017155,630.538121998727,40.7892951322291,2.58739733421931e-05,1264.42457187815,314.12932806862,163.157180528916,552.005789981572,"ADD"
"LO-Cisco","9.0°C",89.1375317129063,603.182476734356,114.30757940583,1.0169767845416e-06,1270.80864261142,356.550126851625,457.230317623321,514.04494502145,"ADD"
"LO-Cisco","9.0°C",80.3374624649197,652.804088340496,49.108289515898,0.000262297484336375,1243.43987992641,321.349849859679,196.433158063592,572.466625875576,"ADD"
"LO-Cisco","9.0°C",52.3463480415974,552.18716363916,108.678105675748,70.0893900841311,1292.92605241069,209.38539216639,434.712422702991,499.840815597563,"ADD"
"LO-Cisco","9.0°C",81.5567790317537,570.005985630686,55.772527235851,4.25936912767796e-05,1315.60226493076,326.227116127015,223.090108943404,488.449206598932,"ADD"
"LO-Cisco","9.0°C",82.5549600381717,623.614317440505,66.4152420454288,27.7087879401639,1334.89075130262,330.219840152687,265.660968181715,541.059357402333,"ADD"
"LO-Cisco","9.0°C",96.9592158476501,610.569713053389,41.904870219177,4.71504211985565e-06,1242.59502812919,387.8368633906,167.619480876708,513.610497205739,"ADD"
"LO-Cisco","9.0°C",82.2729402010774,564.709933312401,49.1704411539979,10.4263839957622,1285.84737998168,329.09176080431,196.681764615992,482.436993111323,"ADD"
"LO-Cisco","9.0°C",37.1659077545048,613.213688397119,77.0607193772104,29.0305006424523,1303.99435888404,148.663631018019,308.242877508842,576.047780642615,"ADD"
"LO-Cisco","9.0°C",77.9667097484752,471.599902420385,108.00776042297,17.1185138762399,1238.12263255822,311.866838993901,432.031041691882,393.63319267191,"ADD"
"LO-Cisco","9.0°C",78.482204603023,635.230081196345,59.0456295448675,8.88670328587208e-06,1305.72562826802,313.928818412092,236.18251817947,556.747876593322,"ADD"
"LO-Cisco","9.0°C",56.0433777299329,566.942103452016,82.2706843889829,1.74842572503696e-05,1269.67534100523,224.173510919732,329.082737555932,510.898725722083,"ADD"
"LO-Cisco","9.0°C",74.1041951929841,621.244263002016,90.5829756241965,34.6887133249499,1218.03556913362,296.416780771936,362.331902496786,547.140067809032,"ADD"
"LO-Cisco","9.0°C",62.937716583886,504.635478103589,83.8550556733296,39.3885864283916,1293.18515002057,251.750866335544,335.420222693318,441.697761519703,"ADD"
"LO-Cisco","9.0°C",45.883523530768,576.566764140542,49.3043023275373,8.17053477150722,1316.7445930847,183.534094123072,197.217209310149,530.683240609774,"ADD"
"LO-Cisco","9.0°C",64.3480571891543,556.641123660761,55.6237286167453,3.53037724258142,1246.42855342226,257.392228756617,222.494914466981,492.293066471606,"ADD"
"LO-Cisco","9.0°C",31.945908178887,606.410764954402,69.0896281455095,0.000493857784750346,1280.28587107794,127.783632715548,276.358512582038,574.464856775515,"ADD"
"LO-Cisco","9.0°C",72.2371131334434,482.906343887386,76.1966551358712,0,1300.74860674157,288.948452533773,304.786620543485,410.669230753942,"ADD"
"LO-Cisco","9.0°C",69.7162314516455,500.984349172336,87.7340756867425,34.5472218837389,1172.50814931115,278.864925806582,350.93630274697,431.268117720691,"ADD"
"LO-Cisco","9.0°C",63.2568729589953,535.170427213432,97.4344380988582,61.7106907052139,1267.54470586125,253.027491835981,389.737752395433,471.913554254437,"ADD"
"LO-Cisco","9.0°C",37.4695969511689,488.378282389547,90.7266863667168,1.58565601943076e-06,1267.06676523067,149.878387804676,362.906745466867,450.908685438378,"ADD"
"LO-Cisco","9.0°C",35.2445276825021,509.58259077998,68.1676311454794,28.965658855313,1255.07455666082,140.978110730008,272.670524581918,474.338063097478,"ADD"
"LO-Cisco","9.0°C",23.5870424341728,616.214311371742,111.308173326136,2.66104777466967e-06,1269.08384766352,94.3481697366911,445.232693304543,592.627268937569,"ADD"
"LO-Cisco","9.0°C",39.3159205771423,498.362227411831,34.1754284190235,81.6401794151829,1306.84575953859,157.263682308569,136.701713676094,459.046306834689,"ADD"
"LO-Cisco","9.0°C",68.2869329540536,631.975765143406,33.6827901749619,19.0551238123713,1281.89378491604,273.147731816214,134.731160699847,563.688832189352,"ADD"
"LO-Cisco","9.0°C",71.1978262467945,607.827532622468,81.7369647800018,1.11913712853851e-06,1275.60881445004,284.791304987178,326.947859120007,536.629706375674,"ADD"
"LO-Cisco","9.0°C",70.0759679980464,590.430096523156,77.289691285702,54.9777002731476,1223.5734865316,280.303871992186,309.158765142808,520.35412852511,"ADD"
"LO-Cisco","9.0°C",52.5486068452465,535.881038445298,53.5244584806291,0,1159.83146684695,210.194427380986,214.097833922517,483.332431600052,"ADD"
"LO-Cisco","9.0°C",70.5250227829277,618.766250121584,69.5871028680989,33.1378483328411,1376.77403994222,282.100091131711,278.348411472396,548.241227338657,"ADD"
"LO-Cisco","9.0°C",77.9403729448865,617.596493423537,58.9755883016617,3.66048111531305e-06,1299.31755400254,311.761491779546,235.902353206647,539.656120478651,"ADD"
"LO-Cisco","9.0°C",107.287013130548,556.517607451746,66.4372199463941,72.2324858432191,1207.04925786642,429.148052522192,265.748879785576,449.230594321198,"ADD"
"LO-Cisco","9.0°C",82.9564481264904,681.11188687899,57.8356405179819,0,1175.36854909746,331.825792505961,231.342562071928,598.155438752499,"ADD"
"LO-Cisco","9.0°C",42.6862990908761,568.427317372604,84.09429895327,23.5287456948752,1251.46508786395,170.745196363505,336.37719581308,525.741018281728,"ADD"
"LO-Cisco","9.0°C",78.1689918855496,598.451324025901,20.7707743800912,0.00270680911539676,1258.93462373207,312.675967542198,83.0830975203647,520.282332140352,"ADD"
"LO-Cisco","9.0°C",72.9439483887626,684.330239858413,79.3253668947746,0,1218.58940736178,291.77579355505,317.301467579098,611.38629146965,"ADD"
"LO-Cisco","9.0°C",23.8332782188964,666.956238895812,71.3097726846417,38.9780902972557,1284.29402258341,95.3331128755855,285.239090738567,643.122960676916,"ADD"
"LO-Cisco","9.0°C",49.2732157682957,589.778497054822,49.8179176881594,1.60897473268924e-06,1303.28906492343,197.092863073183,199.271670752638,540.505281286526,"ADD"
"LO-Cisco","9.0°C",77.5617113379082,527.601302943621,74.5712001357028,29.5481203054879,1258.99951088517,310.246845351633,298.284800542811,450.039591605712,"ADD"
"LO-Cisco","9.0°C",79.696028179022,575.806220599521,51.3425069023588,1.64811688892385e-06,1298.7541885044,318.784112716088,205.370027609435,496.110192420499,"ADD"
"LO-Cisco","9.0°C",78.2674560752984,613.156479561765,56.6872556355295,1.3238727503864e-06,1230.80990489741,313.069824301194,226.749022542118,534.889023486466,"ADD"
"LO-Cisco","9.0°C",47.4645632969742,562.284820561911,99.8585468893544,1.49366903392063,1278.50217929985,189.858253187897,399.434187557418,514.820257264937,"ADD"
"LO-Cisco","9.0°C",40.0657660955938,578.317570585683,78.1463539960531,56.716218070096,1301.47260634928,160.263064382375,312.585415984212,538.251804490089,"ADD"
"LO-Cisco","9.0°C",34.5680752640552,599.910840336786,110.250336148212,14.9223572973654,1288.0819178903,138.272301056221,441.001344592848,565.34276507273,"ADD"
"LO-Cisco","9.0°C",72.5683707189025,601.85884519407,63.8083069262797,72.8569360180726,1221.67805862132,290.27348287561,255.233227705119,529.290474475168,"ADD"
"LO-Cisco","9.0°C",58.8657233766635,613.609086995276,41.9560599397756,51.010542982453,1337.42222098177,235.462893506654,167.824239759102,554.743363618612,"ADD"
"LO-Cisco","9.0°C",75.2806313554503,553.337944034879,83.5083220067122,1.3398569299925e-06,1273.461438196,301.122525421801,334.033288026849,478.057312679429,"ADD"
"LO-Cisco","9.0°C",81.5266895944942,604.444707203134,60.2411506788675,39.0751526776052,1264.54499714237,326.106758377977,240.96460271547,522.91801760864,"ADD"
"LO-Cisco","9.0°C",48.6088663177811,620.667956136802,69.8995141179619,5.24316067952626e-06,1264.9294774844,194.435465271124,279.598056471848,572.059089819021,"ADD"
"LO-Cisco","9.0°C",62.4900920873437,550.77690146063,57.6174906796827,0,1315.17970993475,249.960368349375,230.469962718731,488.286809373286,"ADD"
"LO-Cisco","9.0°C",117.604111987405,615.826709476532,47.1767115328855,4.53998129190693e-07,1238.53641984283,470.416447949619,188.706846131542,498.222597489127,"ADD"
"LO-Cisco","9.0°C",52.9412390192842,528.011393064219,42.7663438834186,25.0654173469251,1265.52936416858,211.764956077137,171.065375533674,475.070154044935,"ADD"
"LO-Cisco","9.0°C",90.6906931613363,587.584002403345,91.7046898015826,0.0108618163992823,1267.87201647537,362.762772645345,366.81875920633,496.893309242009,"ADD"
"LO-Cisco","9.0°C",45.8798895779784,680.602007524608,72.5551200169547,7.31871371986524e-06,1222.59118810797,183.519558311913,290.220480067819,634.722117946629,"ADD"
"LO-Cisco","9.0°C",33.9277773758256,587.783124256715,96.5577712433684,0,1189.09066710014,135.711109503303,386.231084973474,553.855346880889,"ADD"
"LO-Cisco","9.0°C",61.9309368980963,652.725403963193,47.6572617166711,0,1199.585271746,247.723747592385,190.629046866684,590.794467065097,"ADD"
"LO-Cisco","9.0°C",61.0337484729295,523.921141613022,35.1529152671097,45.5629398432106,1276.70313952461,244.134993891718,140.611661068439,462.887393140093,"ADD"
"LO-Cisco","9.0°C",129.11844821279,617.442980406435,37.7214801588683,0.000405801478970783,1249.949507402,516.47379285116,150.885920635473,488.324532193645,"ADD"
"LO-Cisco","9.0°C",53.8152312821302,552.615982932615,74.7168945078935,12.7373257303223,1280.73926291277,215.260925128521,298.867578031574,498.800751650485,"ADD"
"LO-Cisco","9.0°C",55.9431084213382,599.096412255132,139.603458065847,3.20446272821486e-07,1228.54897124205,223.772433685353,558.413832263388,543.153303833794,"ADD"
"LO-Cisco","9.0°C",60.2628604586792,561.427939721317,60.6571972648573,9.77683799134261e-07,1249.72565797821,241.051441834717,242.628789059429,501.165079262638,"ADD"
"LO-Cisco","9.0°C",9.72205490879136,631.631617470085,121.850712938993,39.0508543319091,1222.81559594218,38.8882196351654,487.40285175597,621.909562561293,"ADD"
"LO-Cisco","9.0°C",50.5860652849444,615.217667779872,59.2976956178438,32.5600080829085,1234.0056319223,202.344261139778,237.190782471375,564.631602494927,"ADD"
"LO-Cisco","9.0°C",93.5534382460303,628.833646676984,33.448590925168,0.00227517060949207,1390.96581203907,374.213752984121,133.794363700672,535.280208430953,"ADD"
"LO-Cisco","9.0°C",43.5012940289011,554.844470814004,102.416678753458,21.5165584323976,1230.61890163143,174.005176115604,409.666715013832,511.343176785103,"ADD"
"LO-Cisco","9.0°C",64.8430935212203,561.887264460334,68.6055209263116,1.04018138867541,1243.41771316739,259.372374084881,274.422083705246,497.044170939114,"ADD"
"LO-Cisco","9.0°C",62.5333369267988,589.49121933904,61.7138475433736,22.4897597178701,1342.01844482506,250.133347707195,246.855390173494,526.957882412241,"ADD"
"LO-Cisco","9.0°C",50.3349878973686,669.867404127426,35.145086314725,31.6908500018525,1336.93104008588,201.339951589474,140.5803452589,619.532416230057,"ADD"
"LO-Cisco","9.0°C",51.6631250250332,621.55639084629,95.4357888511504,14.6856442936855,1329.97731924901,206.652500100133,381.743155404602,569.893265821257,"ADD"
"LO-Cisco","9.0°C",47.742789212953,648.898966156636,65.970048539706,0,1262.13077558832,190.971156851812,263.880194158824,601.156176943683,"ADD"
"LO-Cisco","9.0°C",35.916328169154,569.289921800844,86.3668045893629,27.3190452972925,1268.88334864642,143.665312676616,345.467218357452,533.37359363169,"ADD"
"LO-Cisco","9.0°C",37.7635122762144,612.335448190424,122.543027922448,3.36066887285549e-06,1261.88032383933,151.054049104858,490.172111689792,574.57193591421,"ADD"
"LO-Cisco","9.0°C",69.0411367205232,493.17323016179,106.102556840298,0.000983607096526089,1249.43447667026,276.164546882093,424.41022736119,424.132093441267,"ADD"
"LO-Cisco","9.0°C",66.3682443049276,600.469981456647,58.8346268950218,9.75702070986395,1268.75164051363,265.47297721971,235.338507580087,534.101737151719,"ADD"
"LO-Cisco","9.0°C",90.1444162544642,650.473897130256,51.3695905478681,8.22253757824107,1248.606164501,360.577665017857,205.478362191472,560.329480875792,"ADD"
"LO-Cisco","9.0°C",60.8365735883561,608.147379306113,35.540056356771,1.065431766922e-05,1260.97756580908,243.346294353424,142.160225427084,547.310805717757,"ADD"
"LO-Cisco","9.0°C",33.0118644799574,608.766742712628,47.5409609608011,5.17369951178685,1242.0701525697,132.04745791983,190.163843843204,575.754878232671,"ADD"
"LO-Cisco","9.0°C",94.6747620134514,494.275631681167,59.3549639081854,0,1297.87031550161,378.699048053806,237.419855632742,399.600869667715,"ADD"
"LO-Cisco","9.0°C",37.3897447060026,544.072455525149,103.337300427704,21.7186058677098,1301.05001406971,149.55897882401,413.349201710815,506.682710819146,"ADD"
"LO-Cisco","9.0°C",56.8546177950514,520.951549912287,86.9913252608929,0.000292208884393527,1222.61479226827,227.418471180206,347.965301043572,464.096932117235,"ADD"
